word_one	word_two	surprisal_w_two	entropy_w_one
Eichhoernchen	 Gepard	29.375720977783203	na
Ente	 Schraubenschlüssel	32.31930923461914	na
Bohrer	 Tiger	8.269028663635254	na
Schwein	 Schraubenschlüssel	32.588191986083984	na
Alligator	 Pferd	6.527091026306152	na
Stift	 Löffel	25.33811378479004	na
Wolf	 Alligator	28.420562744140625	na
Ziege	 Gepard	29.075223922729492	na
Spatel	 Baer	23.420108795166016	na
Säge	 Delfin	29.50585174560547	na
Loeffel	 Delfin	26.303791046142578	na
Spatel	 Gabel	21.343530654907227	na
Schraubenschlueßel	 Taube	27.28331184387207	na
Axt	 Schaufel	19.961572647094727	na
Schraubenschlüssel	 Schaf	16.268856048583984	na
Gepard	 Rechen	29.687227249145508	na
Hammer	 Tiger	9.83443832397461	na
Kelle	 Pistole	20.85960578918457	na
Schaufel	 Schwein	27.74658966064453	na
Giraffe	 Schraubenschlüssel	37.110164642333984	na
Alligator	 Delfin	26.602598190307617	na
Ziege	 Rechen	27.422571182250977	na
Schwein	 Eichhoernchen	46.15873718261719	na
Baer	 Hammer	6.843016624450684	na
Alligator	 Spatel	23.44959259033203	na
Löwe	 Bär	25.562236785888672	na
Gepard	 Schraubenschlueßel	102.08997344970703	na
Kaninchen	 Säge	22.515439987182617	na
Alligator	 Schraubenschlüssel	37.27131271362305	na
Kaninchen	 Schraubenschlüßel	90.65467071533203	na
Kuh	 Pinzette	31.655338287353516	na
Schaufel	 Stift	6.2265238761901855	na
Kelle	 Loewe	26.984678268432617	na
Bär	 Wolf	8.641471862792969	na
Gabel	 Besen	26.684680938720703	na
Löwe	 Messer	31.064050674438477	na
Gabel	 Eichhörnchen	39.647159576416016	na
Kamm	 Axt	23.679767608642578	na
Säge	 Ziege	31.699596405029297	na
Loeffel	 Pinzette	31.53182601928711	na
Bleistift	 Schraubenschlueßel	102.40237426757812	na
Kuh	 Schraubenschlüßel	81.95177459716797	na
Bär	 Ziege	24.607051849365234	na
Messer	 Ziege	27.652759552001953	na
Schraubenschluessel	 Säge	22.761999130249023	na
Kamel	 Löwe	25.770187377929688	na
Säge	 Eichhörnchen	41.43732833862305	na
Schraubenschluessel	 Schere	28.27165412902832	na
Ente	 Schere	24.530719757080078	na
Giraffe	 Kamel	27.29266357421875	na
Kuh	 Löwe	20.727073669433594	na
Ente	 Stier	22.20326805114746	na
Bleistift	 Fuchs	26.139963150024414	na
Stier	 Bohrer	31.059072494506836	na
Kelle	 Bär	25.222124099731445	na
Kaninchen	 Schere	26.26970672607422	na
Loeffel	 Hund	8.37497329711914	na
Kamm	 Eichhoernchen	44.78634262084961	na
Ziege	 Pistole	29.65902328491211	na
Tiger	 Pferd	8.068192481994629	na
Pfanne	 Kuh	9.481666564941406	na
Pfanne	 Pinzette	29.905672073364258	na
Pistole	 Eichhörnchen	40.66862487792969	na
Delfin	 Eichhoernchen	46.47293472290039	na
Taube	 Spatel	20.657201766967773	na
Ziege	 Hund	7.793083190917969	na
Kamel	 Ziege	28.053466796875	na
Eichhoernchen	 Taube	28.49068832397461	na
Tiger	 Schraubenschlüssel	38.59544372558594	na
Löffel	 Schaf	13.089824676513672	na
Elefant	 Kamm	22.45770263671875	na
Schraubenschlueßel	 Pistole	31.101247787475586	na
Katze	 Wolf	7.468978404998779	na
Ziege	 Axt	27.994386672973633	na
Wolf	 Loeffel	29.58186912536621	na
Pfanne	 Messer	31.579608917236328	na
Löwe	 Saege	21.1040096282959	na
Taube	 Schraubenschlüßel	91.46002197265625	na
Löwe	 Elefant	24.463274002075195	na
Hund	 Beil	25.73660659790039	na
Säge	 Schere	26.484642028808594	na
Schwein	 Saege	26.341299057006836	na
Pferd	 Schaufel	19.381006240844727	na
Taube	 Kamel	27.299476623535156	na
Ziege	 Spatel	21.991098403930664	na
Ente	 Spatel	24.049413681030273	na
Meißel	 Spatel	22.260818481445312	na
Delfin	 Bär	23.50537872314453	na
Kamel	 Baer	22.16415786743164	na
Saege	 Löffel	25.025859832763672	na
Hund	 Schraubenschlueßel	94.61001586914062	na
Elefant	 Eichhoernchen	49.65100860595703	na
Meßer	 Besen	28.203868865966797	na
Stier	 Katze	6.7845282554626465	na
Hund	 Kaninchen	21.05504035949707	na
Ente	 Baer	22.261585235595703	na
Giraffe	 Alligator	28.850547790527344	na
Eichhörnchen	 Gabel	23.682024002075195	na
Bohrer	 Meissel	31.515239715576172	na
Messer	 Schraubenschlüßel	93.7084732055664	na
Kamm	 Kaninchen	22.595125198364258	na
Hammer	 Bleistift	14.885490417480469	na
Taube	 Löffel	25.22075080871582	na
Schraubenschlüßel	 Besen	29.560579299926758	na
Hund	 Kamel	25.317045211791992	na
Spatel	 Adler	25.604537963867188	na
Beil	 Schraubenschlueßel	98.7602310180664	na
Loewe	 Pinzette	33.770328521728516	na
Bohrer	 Giraffe	30.425792694091797	na
Delfin	 Schraubenschluessel	62.07442855834961	na
Kaninchen	 Hund	6.466021537780762	na
Pferd	 Gabel	22.486164093017578	na
Pfanne	 Bär	26.891626358032227	na
Schraubenschlüßel	 Loewe	36.52364730834961	na
Pferd	 Alligator	29.097457885742188	na
Löwe	 Schraubenschlueßel	96.5481948852539	na
Adler	 Ziege	30.63486671447754	na
Pferd	 Kamm	20.4960994720459	na
Baer	 Meissel	32.92338562011719	na
Kamel	 Ente	22.76181983947754	na
Kelle	 Schere	21.7358341217041	na
Pinzette	 Bohrer	32.477134704589844	na
Kelle	 Loeffel	25.534029006958008	na
Gabel	 Bohrer	36.38764953613281	na
Gepard	 Spatel	22.492416381835938	na
Ente	 Löffel	28.702346801757812	na
Fuchs	 Tiger	7.939240455627441	na
Giraffe	 Meissel	28.548309326171875	na
Elefant	 Besen	25.317562103271484	na
Pferd	 Pinzette	29.124128341674805	na
Gabel	 Spatel	26.81981086730957	na
Schraubenschlüßel	 Alligator	24.11785316467285	na
Katze	 Besen	24.499521255493164	na
Delfin	 Schwein	30.734554290771484	na
Giraffe	 Fuchs	31.547016143798828	na
Meißel	 Eichhoernchen	47.15781784057617	na
Ente	 Hammer	11.214835166931152	na
Fuchs	 Schraubenschluessel	63.95289611816406	na
Schraubenschlüßel	 Säge	22.1363468170166	na
Wolf	 Säge	18.149127960205078	na
Messer	 Tiger	8.72071361541748	na
Adler	 Giraffe	30.4471378326416	na
Kuh	 Pfanne	33.10337448120117	na
Zange	 Löffel	25.91908073425293	na
Giraffe	 Pferd	6.747921466827393	na
Eichhoernchen	 Schaf	8.382680892944336	na
Pfanne	 Pferd	8.21564769744873	na
Kuh	 Messer	30.170425415039062	na
Besen	 Messer	31.76463508605957	na
Baer	 Schraubenschlueßel	100.53510284423828	na
Löffel	 Kuh	8.243453025817871	na
Gabel	 Schraubenschlüssel	34.48129653930664	na
Stift	 Stier	25.522994995117188	na
Adler	 Loewe	28.54790496826172	na
Bohrer	 Stier	27.114782333374023	na
Kamm	 Pferd	8.674025535583496	na
Alligator	 Giraffe	38.657535552978516	na
Pinzette	 Meßer	33.67729949951172	na
Axt	 Loewe	27.268749237060547	na
Taube	 Giraffe	33.69626998901367	na
Ente	 Elefant	28.40580177307129	na
Schraubenschluessel	 Pfanne	34.65514373779297	na
Schraubenschlueßel	 Hammer	7.1494879722595215	na
Kamm	 Stier	23.516399383544922	na
Gepard	 Löwe	26.62322998046875	na
Hammer	 Saege	20.543458938598633	na
Giraffe	 Löwe	29.79585838317871	na
Gabel	 Meissel	34.166839599609375	na
Eichhoernchen	 Kamm	24.90367889404297	na
Delfin	 Axt	25.425451278686523	na
Loewe	 Kelle	27.199951171875	na
Giraffe	 Stier	30.47796058654785	na
Meissel	 Bohrer	35.5789794921875	na
Ente	 Katze	8.180105209350586	na
Eichhoernchen	 Gabel	24.075660705566406	na
Loewe	 Besen	25.810531616210938	na
Rechen	 Pistole	30.252134323120117	na
Zange	 Schraubenschlueßel	98.18692016601562	na
Löffel	 Schaufel	22.99129295349121	na
Löwe	 Rechen	24.464111328125	na
Schraubenschlueßel	 Kaninchen	27.216611862182617	na
Meßer	 Fuchs	27.14476776123047	na
Löffel	 Giraffe	33.06626510620117	na
Kelle	 Eichhoernchen	48.41520309448242	na
Saege	 Gabel	24.88896942138672	na
Kelle	 Pfanne	26.835927963256836	na
Schraubenschluessel	 Bleistift	14.334295272827148	na
Ente	 Pistole	21.465688705444336	na
Ziege	 Stift	8.21744155883789	na
Schaf	 Kamel	25.125598907470703	na
Delfin	 Ziege	29.34144401550293	na
Eichhoernchen	 Schraubenschlüßel	84.80870056152344	na
Delfin	 Taube	19.747865676879883	na
Schaufel	 Pinzette	28.206024169921875	na
Meissel	 Taube	22.746707916259766	na
Kuh	 Kamel	24.32176399230957	na
Kelle	 Adler	24.97393798828125	na
Adler	 Meißel	51.8134765625	na
Bleistift	 Kaninchen	26.23256492614746	na
Pfanne	 Stift	10.19272232055664	na
Giraffe	 Messer	32.58723831176758	na
Delfin	 Pistole	20.498090744018555	na
Schraubenschlüssel	 Delfin	29.68091583251953	na
Schwein	 Pferd	9.353628158569336	na
Pfanne	 Delfin	25.477638244628906	na
Katze	 Gabel	22.78899383544922	na
Baer	 Rechen	28.61444664001465	na
Eichhörnchen	 Adler	30.68047332763672	na
Kelle	 Säge	19.086851119995117	na
Saege	 Zange	26.80170249938965	na
Löwe	 Eichhoernchen	49.97069549560547	na
Pfanne	 Rechen	29.556936264038086	na
Elefant	 Löffel	23.18589210510254	na
Pinzette	 Löwe	24.302001953125	na
Stift	 Schraubenschlüssel	36.707950592041016	na
Kamm	 Elefant	22.475725173950195	na
Katze	 Löffel	27.753902435302734	na
Pistole	 Kelle	26.994110107421875	na
Schraubenschlueßel	 Pferd	7.079802989959717	na
Beil	 Eichhörnchen	35.592979431152344	na
Meissel	 Beil	28.2331485748291	na
Meissel	 Adler	25.73647117614746	na
Baer	 Bohrer	33.32485580444336	na
Kamm	 Schaf	10.500062942504883	na
Rechen	 Löwe	26.10564613342285	na
Hammer	 Kuh	7.7435431480407715	na
Meßer	 Gabel	24.708873748779297	na
Säge	 Pfanne	39.47139358520508	na
Bohrer	 Taube	22.17891502380371	na
Loewe	 Loeffel	25.370769500732422	na
Kuh	 Schaufel	19.601247787475586	na
Schwein	 Kelle	30.167646408081055	na
Zange	 Kelle	25.284448623657227	na
Taube	 Schwein	27.990556716918945	na
Tiger	 Zange	30.33831214904785	na
Schraubenschluessel	 Wolf	10.51042366027832	na
Kelle	 Meissel	30.589139938354492	na
Löffel	 Pfanne	36.74517059326172	na
Ziege	 Giraffe	32.136474609375	na
Katze	 Messer	29.660778045654297	na
Giraffe	 Eichhörnchen	47.32513427734375	na
Eichhoernchen	 Kelle	29.56465721130371	na
Loeffel	 Messer	30.582948684692383	na
Loeffel	 Löwe	27.379196166992188	na
Hund	 Giraffe	31.527328491210938	na
Schaufel	 Eichhörnchen	40.36821365356445	na
Pfanne	 Kaninchen	24.440597534179688	na
Schraubenschlueßel	 Ente	25.013916015625	na
Bleistift	 Stier	27.66021728515625	na
Hund	 Schraubenschluessel	60.36470413208008	na
Adler	 Säge	17.568023681640625	na
Bohrer	 Axt	25.775678634643555	na
Meissel	 Ziege	27.62127113342285	na
Besen	 Schere	24.471506118774414	na
Schaf	 Loewe	27.087265014648438	na
Kaninchen	 Schaf	5.387930870056152	na
Pinzette	 Löffel	28.207902908325195	na
Schere	 Schraubenschlüssel	32.84830093383789	na
Löwe	 Kaninchen	20.86180305480957	na
Fuchs	 Eichhoernchen	49.973052978515625	na
Schere	 Kaninchen	24.72815704345703	na
Eichhoernchen	 Besen	24.364032745361328	na
Loewe	 Hammer	8.903420448303223	na
Pferd	 Schere	23.538471221923828	na
Pistole	 Bleistift	15.447540283203125	na
Pistole	 Giraffe	34.19648742675781	na
Schaf	 Beil	24.67047691345215	na
Löwe	 Loeffel	25.99721908569336	na
Elefant	 Säge	17.05080223083496	na
Taube	 Pistole	27.66728401184082	na
Loeffel	 Alligator	26.366159439086914	na
Ziege	 Kamel	27.220829010009766	na
Hammer	 Adler	29.65895652770996	na
Pinzette	 Kaninchen	20.1026611328125	na
Meßer	 Löffel	26.536563873291016	na
Ziege	 Schraubenschlueßel	101.9040298461914	na
Pferd	 Säge	19.6649227142334	na
Ziege	 Schaufel	21.001171112060547	na
Ziege	 Ente	23.721057891845703	na
Schaufel	 Pfanne	37.599945068359375	na
Taube	 Schraubenschlüssel	34.706912994384766	na
Löwe	 Hund	7.460980415344238	na
Rechen	 Schraubenschlüßel	85.21118927001953	na
Stier	 Schaf	12.084903717041016	na
Stift	 Schere	26.285263061523438	na
Schraubenschlüssel	 Fuchs	28.523963928222656	na
Alligator	 Kamm	21.437774658203125	na
Hammer	 Besen	25.82334327697754	na
Bär	 Meißel	46.0364990234375	na
Ente	 Saege	25.785282135009766	na
Stift	 Saege	26.97104263305664	na
Gabel	 Kuh	8.49827766418457	na
Besen	 Schraubenschluessel	63.56278610229492	na
Schraubenschluessel	 Katze	5.020167827606201	na
Delfin	 Gepard	29.447940826416016	na
Löwe	 Spatel	20.81138801574707	na
Schraubenschlüßel	 Kaninchen	28.157569885253906	na
Bär	 Löffel	24.711511611938477	na
Pistole	 Gepard	27.474891662597656	na
Bohrer	 Pistole	26.513059616088867	na
Meissel	 Säge	19.724700927734375	na
Gabel	 Pinzette	27.417348861694336	na
Tiger	 Gabel	25.740102767944336	na
Schaufel	 Pferd	6.716465473175049	na
Loewe	 Kaninchen	20.84331703186035	na
Ziege	 Meßer	39.73532485961914	na
Bohrer	 Saege	21.03582763671875	na
Gepard	 Beil	26.90367889404297	na
Zange	 Pfanne	34.75576400756836	na
Rechen	 Giraffe	30.463891983032227	na
Delfin	 Schaufel	22.354440689086914	na
Axt	 Kaninchen	21.720794677734375	na
Elefant	 Eichhörnchen	45.01176071166992	na
Meßer	 Tiger	9.270013809204102	na
Messer	 Taube	24.91400909423828	na
Loeffel	 Schraubenschlüßel	94.3324203491211	na
Bohrer	 Zange	27.69808578491211	na
Spatel	 Kamel	27.997888565063477	na
Schaf	 Taube	24.049928665161133	na
Bleistift	 Beil	28.78380012512207	na
Bleistift	 Gabel	29.5030574798584	na
Hammer	 Stift	8.091448783874512	na
Eichhoernchen	 Schwein	29.524641036987305	na
Loewe	 Taube	22.823802947998047	na
Pfanne	 Spatel	29.293975830078125	na
Bohrer	 Spatel	19.993818283081055	na
Schraubenschlüssel	 Loewe	37.11005401611328	na
Meißel	 Loewe	29.397294998168945	na
Axt	 Löffel	23.685874938964844	na
Bär	 Schraubenschluessel	62.24213409423828	na
Giraffe	 Kaninchen	23.632366180419922	na
Delfin	 Schere	22.896554946899414	na
Kuh	 Baer	17.374879837036133	na
Schaufel	 Meissel	34.20966720581055	na
Bohrer	 Schraubenschluessel	65.92561340332031	na
Schaf	 Loeffel	27.06752586364746	na
Pinzette	 Schraubenschlüßel	97.51799011230469	na
Hund	 Besen	22.61734962463379	na
Elefant	 Schraubenschluessel	63.85152816772461	na
Schwein	 Messer	27.842180252075195	na
Fuchs	 Schwein	26.335193634033203	na
Schraubenschlueßel	 Pfanne	34.5146369934082	na
Katze	 Stift	6.162239074707031	na
Schraubenschlueßel	 Löwe	27.845645904541016	na
Fuchs	 Zange	30.340211868286133	na
Meissel	 Bleistift	14.568770408630371	na
Hund	 Delfin	24.0695858001709	na
Säge	 Meissel	34.14962387084961	na
Axt	 Pferd	8.145345687866211	na
Adler	 Schaf	14.381455421447754	na
Stift	 Delfin	26.26624870300293	na
Pferd	 Spatel	23.58540916442871	na
Bleistift	 Rechen	31.201833724975586	na
Schwein	 Gabel	20.87721824645996	na
Pistole	 Katze	4.767298698425293	na
Hammer	 Meissel	31.43995475769043	na
Kaninchen	 Delfin	32.4658317565918	na
Löwe	 Axt	24.29110336303711	na
Schwein	 Elefant	24.49617576599121	na
Kelle	 Kamm	26.55278205871582	na
Tiger	 Axt	22.338972091674805	na
Schaf	 Pfanne	33.83115005493164	na
Tiger	 Wolf	10.426043510437012	na
Kamel	 Katze	7.751628875732422	na
Kaninchen	 Pferd	6.776791572570801	na
Schwein	 Bär	26.58321189880371	na
Alligator	 Pfanne	35.20949172973633	na
Axt	 Meissel	31.35345458984375	na
Rechen	 Axt	25.857683181762695	na
Spatel	 Gepard	28.51017189025879	na
Hund	 Loeffel	25.439916610717773	na
Schaufel	 Schraubenschlueßel	100.46394348144531	na
Bär	 Bleistift	17.24478530883789	na
Axt	 Stier	22.200117111206055	na
Hund	 Alligator	28.611608505249023	na
Eichhörnchen	 Kaninchen	28.755565643310547	na
Katze	 Pfanne	33.967613220214844	na
Bleistift	 Schraubenschluessel	67.94526672363281	na
Eichhörnchen	 Taube	29.306833267211914	na
Meißel	 Zange	30.298696517944336	na
Löffel	 Eichhoernchen	50.92314147949219	na
Taube	 Messer	31.74924087524414	na
Pistole	 Schraubenschlueßel	98.82472229003906	na
Pfanne	 Baer	26.598854064941406	na
Bleistift	 Spatel	25.858091354370117	na
Kaninchen	 Kamel	28.990882873535156	na
Kamel	 Kamm	25.966995239257812	na
Stier	 Pferd	7.32878303527832	na
Schraubenschlüssel	 Pinzette	27.011856079101562	na
Zange	 Saege	19.945674896240234	na
Löffel	 Bohrer	33.42972946166992	na
Bär	 Schere	21.078170776367188	na
Pinzette	 Tiger	7.985459327697754	na
Schraubenschlüßel	 Kamm	24.63716697692871	na
Hund	 Schaf	8.778007507324219	na
Spatel	 Giraffe	29.592626571655273	na
Besen	 Bleistift	14.643204689025879	na
Spatel	 Eichhoernchen	45.6849250793457	na
Zange	 Fuchs	29.169652938842773	na
Tiger	 Kaninchen	21.04925537109375	na
Ente	 Schraubenschluessel	60.43972396850586	na
Loewe	 Pferd	10.495149612426758	na
Schraubenschlüssel	 Elefant	21.67307472229004	na
Eichhoernchen	 Delfin	30.882719039916992	na
Gabel	 Beil	29.904953002929688	na
Adler	 Axt	26.74256706237793	na
Saege	 Bär	26.034313201904297	na
Alligator	 Hund	12.710064888000488	na
Schraubenschlüssel	 Gepard	29.247119903564453	na
Meßer	 Schaufel	22.832172393798828	na
Taube	 Stier	28.351335525512695	na
Wolf	 Adler	25.96152687072754	na
Kaninchen	 Meissel	27.948379516601562	na
Axt	 Spatel	20.534955978393555	na
Bohrer	 Schraubenschlueßel	101.0621337890625	na
Baer	 Axt	25.297143936157227	na
Säge	 Beil	31.260862350463867	na
Kuh	 Bär	24.441919326782227	na
Saege	 Ente	23.13994598388672	na
Bär	 Saege	25.134925842285156	na
Kamm	 Taube	23.350635528564453	na
Elefant	 Messer	29.317615509033203	na
Kuh	 Hund	8.706462860107422	na
Tiger	 Meissel	28.8865966796875	na
Fuchs	 Löffel	26.318864822387695	na
Pistole	 Pfanne	33.396812438964844	na
Hammer	 Taube	22.333383560180664	na
Delfin	 Messer	31.472627639770508	na
Besen	 Meissel	31.925247192382812	na
Bär	 Katze	6.018083572387695	na
Wolf	 Bär	25.97991943359375	na
Gabel	 Stier	27.520936965942383	na
Delfin	 Meßer	40.740264892578125	na
Alligator	 Loeffel	25.305519104003906	na
Eichhoernchen	 Kuh	4.51346492767334	na
Hund	 Löwe	25.345340728759766	na
Kamm	 Bohrer	28.293560028076172	na
Pistole	 Fuchs	28.824935913085938	na
Pfanne	 Schraubenschlueßel	99.6863021850586	na
Loeffel	 Gabel	27.24663734436035	na
Hammer	 Bohrer	35.60544204711914	na
Loewe	 Pfanne	28.470203399658203	na
Schraubenschlüßel	 Kuh	5.928047180175781	na
Beil	 Schraubenschlüssel	33.392303466796875	na
Gepard	 Tiger	10.038640022277832	na
Löwe	 Hammer	7.7023091316223145	na
Schraubenschlueßel	 Wolf	10.234187126159668	na
Schaf	 Eichhörnchen	42.61896514892578	na
Loewe	 Schraubenschluessel	63.854705810546875	na
Delfin	 Beil	26.542816162109375	na
Stift	 Hammer	9.60853099822998	na
Messer	 Gepard	29.63577651977539	na
Ziege	 Bleistift	16.719615936279297	na
Hund	 Zange	27.65668487548828	na
Ziege	 Bohrer	32.01472473144531	na
Eichhoernchen	 Wolf	8.111247062683105	na
Kamm	 Adler	25.39690589904785	na
Stier	 Löwe	24.659547805786133	na
Kamm	 Hammer	5.36063289642334	na
Kaninchen	 Elefant	24.44685173034668	na
Loewe	 Meißel	48.32980728149414	na
Meßer	 Giraffe	32.26709747314453	na
Schraubenschlüßel	 Loeffel	32.94529342651367	na
Spatel	 Loewe	25.689226150512695	na
Spatel	 Messer	30.26608657836914	na
Pfanne	 Schere	26.469099044799805	na
Säge	 Schwein	28.820966720581055	na
Rechen	 Meßer	37.804359436035156	na
Schaufel	 Schere	25.8682861328125	na
Schraubenschlüßel	 Eichhoernchen	53.73093795776367	na
Gabel	 Schwein	28.524160385131836	na
Schraubenschlüssel	 Meissel	36.76883316040039	na
Eichhörnchen	 Schraubenschlüßel	89.63514709472656	na
Stift	 Kuh	9.8809232711792	na
Adler	 Stier	24.33526611328125	na
Messer	 Löffel	25.61827850341797	na
Zange	 Bohrer	28.7261962890625	na
Elefant	 Schaufel	22.166732788085938	na
Löwe	 Zange	28.393922805786133	na
Zange	 Adler	24.819665908813477	na
Schraubenschlüßel	 Stier	26.524507522583008	na
Schwein	 Kamel	27.227603912353516	na
Kaninchen	 Bohrer	32.16204071044922	na
