word_one	word_two	surprisal_w_two	entropy_w_one
Aubergine	 Frosch	24.910568237304688	na
Auge	 Birne	17.96207618713379	na
Schaf	 Gürteltier	32.935977935791016	na
Kopfsalat	 Flagge	27.345378875732422	na
Eidechse	 Flagge	23.780397415161133	na
Zucchini	 Kuh	10.579188346862793	na
Ohr	 Tänzerin	39.768035888671875	na
Telefon	 Hund	6.004723072052002	na
Frosch	 Strauss	21.243324279785156	na
Finger	 Ananas	23.960756301879883	na
Kassette	 Chili	8.223796844482422	na
Hammer	 Traube	22.269893646240234	na
Schnuller	 Kamel	26.204105377197266	na
Löwe	 Auge	8.471671104431152	na
Schnuller	 Stuhl	23.875463485717773	na
Kuh	 Strauss	18.468507766723633	na
Hammer	 Regenschirm	46.0966911315918	na
Hand	 Knoblauch	58.98716735839844	na
Kuh	 Schlange	20.986204147338867	na
Loewe	 Pfeffer	31.883085250854492	na
Taenzerin	 Pistole	21.946969985961914	na
Zeigen	 Giraffe	33.20560836791992	na
Schaf	 Hund	7.300154685974121	na
Strauß	 Haar	8.052181243896484	na
Stuhl	 Banane	27.257722854614258	na
Arbeiter	 Knoblauch	55.94307327270508	na
Schimpanse	 Pavian	26.716819763183594	na
Schluessel	 Hand	12.511775016784668	na
Traube	 Ziege	26.961238861083984	na
Rettich	 Pfeffer	31.870601654052734	na
Eidechse	 Kassette	28.325428009033203	na
Ziege	 Pfeffer	30.36241340637207	na
Zucchini	 Kartoffel	32.088623046875	na
Zucchini	 Kamel	29.8416805267334	na
Schaf	 Haar	7.333250522613525	na
Koch	 Stuhl	23.068622589111328	na
Pavian	 Schluessel	22.571680068969727	na
Affe	 Zange	26.050649642944336	na
Chili	 Guerteltier	50.29834747314453	na
Ziege	 Faust	7.68894100189209	na
Telefon	 Finger	10.95947551727295	na
Ananas	 Affe	17.8007869720459	na
Zeigen	 Koch	9.623348236083984	na
Kaßette	 Gürteltier	39.440208435058594	na
Birne	 Stuhl	24.993066787719727	na
Kassette	 Gürteltier	33.78934097290039	na
Kamel	 Arbeiter	27.568645477294922	na
Guerteltier	 Zeigen	31.53311538696289	na
Pfeffer	 Affe	21.76637077331543	na
Hund	 Zucchini	32.570152282714844	na
Kamel	 Aubergine	47.1070442199707	na
Wolf	 Schlüssel	7.374207496643066	na
Kopfsalat	 Schlange	24.142282485961914	na
Rettich	 Schluessel	22.777925491333008	na
Telefon	 Kamel	28.89277458190918	na
Rettich	 Kassette	33.0742301940918	na
Hand	 Affe	21.169950485229492	na
Strauß	 Rettich	29.706157684326172	na
Hund	 Pfeffer	29.223867416381836	na
Stuhl	 Schlüssel	5.484989643096924	na
Chili	 Affe	19.69401741027832	na
Schnuller	 Regenschirm	45.33308029174805	na
Schluessel	 Gürteltier	38.883872985839844	na
Hund	 Strauß	24.950496673583984	na
Taenzerin	 Schaf	11.953786849975586	na
Knoblauch	 Kartoffel	34.51108932495117	na
Eidechse	 Affe	18.631553649902344	na
Guerteltier	 Pavian	26.918106079101562	na
Arbeiter	 Pfeffer	33.423583984375	na
Frosch	 Schaf	9.853266716003418	na
Schlüßel	 Schnuller	26.65701675415039	na
Stuhl	 Schimpanse	41.77447509765625	na
Aubergine	 Pavian	29.901283264160156	na
Kassette	 Pistole	20.46665382385254	na
Wolf	 Chili	12.835142135620117	na
Haar	 Eidechse	46.912391662597656	na
Haar	 Wolf	8.713391304016113	na
Schlange	 Elefant	21.3897647857666	na
Auge	 Strauß	22.678974151611328	na
Kamel	 Löwe	25.770187377929688	na
Traube	 Zebra	27.04909324645996	na
Kaßette	 Wolf	9.641420364379883	na
Giraffe	 Kamel	27.29266357421875	na
Kamel	 Schlange	28.596040725708008	na
Kuh	 Löwe	20.727073669433594	na
Kamel	 Hand	10.92116641998291	na
Schlueßel	 Telefon	9.112982749938965	na
Schimpanse	 Pistole	29.0093994140625	na
Flagge	 Kamel	26.381946563720703	na
Schaf	 Strauß	23.21106719970703	na
Aubergine	 Affe	19.227821350097656	na
Ziege	 Zebra	26.573673248291016	na
Ziege	 Pistole	29.65902328491211	na
Regenschirm	 Traube	22.48590087890625	na
Affe	 Faust	9.30911922454834	na
Schnuller	 Schluessel	26.14232635498047	na
Regenschirm	 Haar	9.400160789489746	na
Kamel	 Ziege	28.053466796875	na
Ziege	 Hund	7.793083190917969	na
Ananas	 Kassette	24.718643188476562	na
Schnuller	 Hund	7.823505401611328	na
Chili	 Zucchini	43.98952865600586	na
Schlueßel	 Zebra	24.703369140625	na
Löwe	 Elefant	24.463274002075195	na
Affe	 Pavian	25.037521362304688	na
Finger	 Giraffe	35.6596794128418	na
Frosch	 Zucchini	36.40940475463867	na
Koch	 Zeigen	30.758317947387695	na
Traube	 Tänzerin	46.478397369384766	na
Finger	 Zange	29.048830032348633	na
Arbeiter	 Loewe	29.841533660888672	na
Kassette	 Regenschirm	41.60943603515625	na
Affe	 Ananas	26.564552307128906	na
Zeigen	 Pistole	27.82465171813965	na
Kaßette	 Affe	23.3693904876709	na
Zeigen	 Kamel	25.61495590209961	na
Haar	 Elefant	25.046804428100586	na
Kopfsalat	 Telefon	8.019389152526855	na
Schnuller	 Flagge	28.374418258666992	na
Schimpanse	 Affe	18.762413024902344	na
Zucchini	 Schluessel	28.26849937438965	na
Tänzerin	 Traube	27.99259376525879	na
Traube	 Löwe	26.07643699645996	na
Zange	 Koch	8.812240600585938	na
Schlange	 Zucchini	34.26070022583008	na
Rettich	 Wolf	8.367783546447754	na
Kartoffel	 Kamel	27.514442443847656	na
Haar	 Telefon	6.263214111328125	na
Faust	 Pavian	24.89468002319336	na
Hund	 Kamel	25.317045211791992	na
Koch	 Kaßette	40.754600524902344	na
Schlange	 Schluessel	20.309185028076172	na
Ohr	 Auge	7.753366470336914	na
Schlange	 Schaf	11.837573051452637	na
Auge	 Chili	5.867124080657959	na
Arbeiter	 Wolf	9.759527206420898	na
Gürteltier	 Ohr	9.01672649383545	na
Schlueßel	 Banane	27.839569091796875	na
Schlüßel	 Kuh	4.931813716888428	na
Kamel	 Traube	26.979755401611328	na
Loewe	 Rettich	25.88711929321289	na
Kassette	 Schlüßel	66.78486633300781	na
Faust	 Tänzerin	42.8547477722168	na
Zebra	 Elefant	27.010639190673828	na
Schaf	 Zebra	26.596948623657227	na
Ziege	 Schlüßel	66.13446044921875	na
Ziege	 Arbeiter	27.620195388793945	na
Schnuller	 Strauss	19.814891815185547	na
Frosch	 Kopfsalat	19.14043617248535	na
Schlüssel	 Kamel	29.317420959472656	na
Affe	 Flagge	25.25482177734375	na
Giraffe	 Birne	22.726980209350586	na
Chili	 Schimpanse	35.03166198730469	na
Faust	 Giraffe	31.630624771118164	na
Ohr	 Schaf	11.951150894165039	na
Schaf	 Taenzerin	41.3015251159668	na
Regenschirm	 Kassette	33.77138137817383	na
Giraffe	 Taenzerin	43.19572067260742	na
Chili	 Kassette	24.839366912841797	na
Pistole	 Schnuller	31.278705596923828	na
Schlüssel	 Affe	18.24368667602539	na
Stuhl	 Hammer	8.951565742492676	na
Schaf	 Stuhl	20.644657135009766	na
Birne	 Faust	10.484667778015137	na
Schlüssel	 Arbeiter	26.796842575073242	na
Ananas	 Zucchini	39.32987976074219	na
Schluessel	 Frosch	22.062114715576172	na
Hand	 Kuh	6.471321105957031	na
Kopfsalat	 Regenschirm	43.55162048339844	na
Schlange	 Tänzerin	46.18745040893555	na
Chili	 Auge	9.749098777770996	na
Kuh	 Schimpanse	36.13047790527344	na
Pavian	 Kuh	9.640872955322266	na
Kartoffel	 Ziege	28.44076156616211	na
Pfeffer	 Schimpanse	46.37147903442383	na
Rettich	 Affe	20.66551971435547	na
Birne	 Pfeffer	33.485939025878906	na
Regenschirm	 Koch	8.055978775024414	na
Zucchini	 Schlueßel	61.888492584228516	na
Auge	 Ohr	4.323314666748047	na
Kopfsalat	 Birne	25.641300201416016	na
Kartoffel	 Pavian	27.42818832397461	na
Zucchini	 Schlüssel	10.848390579223633	na
Auge	 Guerteltier	45.5728874206543	na
Schlüßel	 Pfeffer	30.756755828857422	na
Pavian	 Zange	27.800621032714844	na
Rettich	 Aubergine	49.127342224121094	na
Kopfsalat	 Knoblauch	65.89000701904297	na
Koch	 Faust	9.789430618286133	na
Hand	 Auge	7.482240200042725	na
Ziege	 Chili	6.376770496368408	na
Schluessel	 Zeigen	34.72471618652344	na
Kartoffel	 Koch	10.246855735778809	na
Koch	 Regenschirm	42.514034271240234	na
Aubergine	 Flagge	27.33087730407715	na
Giraffe	 Löwe	29.79585838317871	na
Stuhl	 Kartoffel	24.389673233032227	na
Kaßette	 Elefant	24.214006423950195	na
Schlange	 Chili	5.362864017486572	na
Traube	 Arbeiter	27.149478912353516	na
Finger	 Loewe	26.528722763061523	na
Chili	 Hund	10.08181381225586	na
Birne	 Regenschirm	47.037864685058594	na
Schnuller	 Wolf	7.82805871963501	na
Frosch	 Tänzerin	46.39918518066406	na
Tänzerin	 Hand	14.346673011779785	na
Kassette	 Flagge	23.347030639648438	na
Regenschirm	 Schlüßel	69.92217254638672	na
Affe	 Kassette	26.710285186767578	na
Elefant	 Pfeffer	28.77835464477539	na
Schlueßel	 Kartoffel	27.128271102905273	na
Regenschirm	 Pistole	30.303524017333984	na
Schaf	 Kamel	25.125598907470703	na
Zucchini	 Strauß	25.592021942138672	na
Schluessel	 Banane	30.042510986328125	na
Kuh	 Aubergine	42.569541931152344	na
Zebra	 Taenzerin	42.02583694458008	na
Koch	 Ohr	7.3355889320373535	na
Banane	 Strauß	25.83039093017578	na
Schnuller	 Ananas	23.408693313598633	na
Schlange	 Traube	24.077003479003906	na
Taenzerin	 Strauß	24.703750610351562	na
Kuh	 Kamel	24.32176399230957	na
Haar	 Faust	8.849847793579102	na
Haar	 Banane	27.302658081054688	na
Faust	 Knoblauch	54.21247863769531	na
Ziege	 Gürteltier	39.478458404541016	na
Löwe	 Traube	24.514564514160156	na
Schaf	 Knoblauch	54.66947937011719	na
Schluessel	 Giraffe	32.35205841064453	na
Hammer	 Strauss	19.92242431640625	na
Birne	 Arbeiter	27.10101318359375	na
Arbeiter	 Kartoffel	26.114179611206055	na
Kassette	 Schaf	12.8367338180542	na
Birne	 Strauß	25.923124313354492	na
Kopfsalat	 Faust	8.123042106628418	na
Ziege	 Schimpanse	42.081443786621094	na
Löwe	 Hand	11.875605583190918	na
Gürteltier	 Frosch	21.759361267089844	na
Kassette	 Schimpanse	37.66737365722656	na
Schlueßel	 Tänzerin	45.79452133178711	na
Loewe	 Auge	12.201190948486328	na
Schimpanse	 Zebra	28.758512496948242	na
Kopfsalat	 Ananas	32.72162628173828	na
Traube	 Taenzerin	44.3655891418457	na
Schlange	 Ananas	23.274248123168945	na
Schimpanse	 Frosch	18.639137268066406	na
Zeigen	 Hand	13.803202629089355	na
Schaf	 Kartoffel	25.544702529907227	na
Loewe	 Schlange	24.643423080444336	na
Schlueßel	 Hund	9.22542953491211	na
Aubergine	 Ohr	11.505035400390625	na
Kartoffel	 Arbeiter	27.359373092651367	na
Banane	 Faust	9.625897407531738	na
Traube	 Birne	27.01970672607422	na
Kamel	 Schluessel	25.749788284301758	na
Regenschirm	 Gürteltier	43.16148376464844	na
Zebra	 Giraffe	36.33811950683594	na
Kuh	 Kaßette	40.01628494262695	na
Knoblauch	 Löwe	28.290117263793945	na
Taenzerin	 Arbeiter	27.03526496887207	na
Schnuller	 Kartoffel	29.290328979492188	na
Faust	 Loewe	27.03665542602539	na
Hammer	 Kuh	7.7435431480407715	na
Schluessel	 Ananas	25.38681983947754	na
Schlüßel	 Faust	7.740893363952637	na
Pistole	 Telefon	6.914720058441162	na
Pavian	 Chili	7.434187412261963	na
Kassette	 Pfeffer	29.950355529785156	na
Ziege	 Giraffe	32.136474609375	na
Ohr	 Wolf	8.852704048156738	na
Auge	 Tänzerin	41.826717376708984	na
Pavian	 Ananas	26.613889694213867	na
Rettich	 Arbeiter	26.157169342041016	na
Hund	 Giraffe	31.527328491210938	na
Affe	 Finger	8.673462867736816	na
Löwe	 Zucchini	34.19507598876953	na
Rettich	 Zebra	28.009319305419922	na
Tänzerin	 Finger	11.884063720703125	na
Schaf	 Schimpanse	39.18207550048828	na
Ohr	 Gürteltier	38.085079193115234	na
Schluessel	 Aubergine	49.22673416137695	na
Schimpanse	 Kuh	9.587058067321777	na
Tänzerin	 Knoblauch	55.47905731201172	na
Pfeffer	 Kopfsalat	21.393301010131836	na
Haar	 Schaf	11.550060272216797	na
Schaf	 Loewe	27.087265014648438	na
Regenschirm	 Affe	20.91423988342285	na
Zeigen	 Auge	10.54562759399414	na
Kamel	 Haar	8.692776679992676	na
Ananas	 Birne	18.49803352355957	na
Regenschirm	 Schlange	26.746952056884766	na
Koch	 Ananas	23.781232833862305	na
Pistole	 Schlüssel	7.066625118255615	na
Zeigen	 Aubergine	43.70228576660156	na
Löwe	 Schlange	26.803544998168945	na
Hand	 Strauß	25.59662628173828	na
Pfeffer	 Zucchini	38.87953186035156	na
Tänzerin	 Koch	10.65099048614502	na
Loewe	 Hammer	8.903420448303223	na
Zucchini	 Auge	12.22234058380127	na
Pistole	 Giraffe	34.19648742675781	na
Gürteltier	 Telefon	6.462531566619873	na
Ananas	 Schaf	11.613778114318848	na
Guerteltier	 Strauß	26.118589401245117	na
Schluessel	 Knoblauch	57.578304290771484	na
Ziege	 Kamel	27.220829010009766	na
Frosch	 Schlange	26.87255859375	na
Schlüssel	 Guerteltier	41.79270553588867	na
Loewe	 Kaßette	43.1730842590332	na
Telefon	 Kuh	9.818958282470703	na
Kaßette	 Faust	9.192376136779785	na
Elefant	 Schnuller	29.24055290222168	na
Löwe	 Hund	7.460980415344238	na
Arbeiter	 Pistole	27.846294403076172	na
Koch	 Zebra	27.198654174804688	na
Kopfsalat	 Strauß	30.0579891204834	na
Ananas	 Hammer	9.008933067321777	na
Schluessel	 Auge	9.344755172729492	na
Arbeiter	 Stuhl	23.13454818725586	na
Faust	 Aubergine	44.411773681640625	na
Schnuller	 Kopfsalat	19.091890335083008	na
Kaßette	 Pistole	30.902280807495117	na
Kaßette	 Zebra	28.960391998291016	na
Pfeffer	 Löwe	27.211776733398438	na
Pavian	 Faust	11.843297004699707	na
Kaßette	 Hammer	8.294082641601562	na
Frosch	 Zebra	29.08866310119629	na
Affe	 Zucchini	30.741945266723633	na
Auge	 Aubergine	44.64316177368164	na
Kopfsalat	 Auge	12.584943771362305	na
Telefon	 Zebra	30.07523536682129	na
Wolf	 Gürteltier	41.30788040161133	na
Tänzerin	 Flagge	25.901262283325195	na
Löwe	 Regenschirm	44.11223602294922	na
Stuhl	 Hand	12.380261421203613	na
Zange	 Arbeiter	27.152286529541016	na
Finger	 Kartoffel	25.542634963989258	na
Elefant	 Zeigen	33.7232666015625	na
Arbeiter	 Strauss	19.050167083740234	na
Zebra	 Pavian	28.582326889038086	na
Ananas	 Faust	13.911677360534668	na
Pavian	 Aubergine	48.33931350708008	na
Kaßette	 Hund	9.069625854492188	na
Haar	 Hammer	7.271595478057861	na
Strauss	 Pistole	26.771047592163086	na
Ohr	 Taenzerin	43.42158508300781	na
Schlüssel	 Tänzerin	45.54720687866211	na
Zebra	 Chili	6.630185604095459	na
Schluessel	 Regenschirm	40.878028869628906	na
Taenzerin	 Traube	26.102386474609375	na
Eidechse	 Schlange	26.213943481445312	na
Chili	 Schlüßel	65.78104400634766	na
Pistole	 Knoblauch	59.15921401977539	na
Ananas	 Finger	10.150665283203125	na
Zucchini	 Banane	36.94026184082031	na
Schluessel	 Faust	7.888007640838623	na
Arbeiter	 Birne	28.11155128479004	na
Koch	 Löwe	23.08489418029785	na
Finger	 Ohr	7.192225456237793	na
Eidechse	 Elefant	23.040237426757812	na
Hammer	 Schlange	27.123964309692383	na
Wolf	 Knoblauch	53.98610305786133	na
Schlange	 Loewe	31.221160888671875	na
Hammer	 Tänzerin	37.94312286376953	na
Eidechse	 Banane	24.29085922241211	na
Koch	 Arbeiter	26.211069107055664	na
Kamel	 Flagge	25.934226989746094	na
Strauss	 Telefon	8.374263763427734	na
Ziege	 Taenzerin	44.299686431884766	na
Zange	 Schlueßel	55.95769500732422	na
Löwe	 Stuhl	21.664262771606445	na
Koch	 Aubergine	46.48869705200195	na
Schlueßel	 Pistole	26.842514038085938	na
Pavian	 Rettich	23.936269760131836	na
Koch	 Birne	23.764535903930664	na
Pistole	 Zeigen	34.23117446899414	na
Kaßette	 Löwe	25.72428321838379	na
Strauss	 Banane	24.641115188598633	na
Kaßette	 Koch	9.640575408935547	na
Schimpanse	 Rettich	24.43427085876465	na
Aubergine	 Auge	12.800008773803711	na
Elefant	 Schlange	27.212608337402344	na
Banane	 Pistole	24.616954803466797	na
Zebra	 Telefon	7.758127212524414	na
Kassette	 Banane	22.6313533782959	na
Schlange	 Zebra	26.176876068115234	na
Finger	 Zebra	28.90911865234375	na
Schlüssel	 Schaf	12.769150733947754	na
Stuhl	 Traube	21.791547775268555	na
Knoblauch	 Frosch	21.222862243652344	na
Auge	 Kaßette	44.43903350830078	na
Haar	 Finger	8.07629680633545	na
Schluessel	 Chili	6.11003303527832	na
Pfeffer	 Hund	6.716568946838379	na
Gürteltier	 Kopfsalat	20.940187454223633	na
Arbeiter	 Schlange	28.26103401184082	na
Arbeiter	 Schlueßel	61.7872314453125	na
Tänzerin	 Strauss	18.115493774414062	na
Regenschirm	 Stuhl	20.044605255126953	na
Kuh	 Traube	23.65386199951172	na
Kamel	 Banane	26.218244552612305	na
Schnuller	 Affe	23.826940536499023	na
Hund	 Guerteltier	45.5859489440918	na
Zebra	 Pfeffer	29.468412399291992	na
Zebra	 Koch	8.12732982635498	na
Kopfsalat	 Kaßette	47.15210723876953	na
Affe	 Schnuller	29.358402252197266	na
Schlange	 Pfeffer	30.08843231201172	na
Taenzerin	 Zucchini	29.1752872467041	na
Hammer	 Kartoffel	26.186983108520508	na
Rettich	 Chili	5.893962383270264	na
Hand	 Kamel	24.079391479492188	na
Stuhl	 Gürteltier	39.172340393066406	na
Schluessel	 Koch	8.203794479370117	na
Pistole	 Eidechse	41.5161018371582	na
Strauß	 Hund	9.161778450012207	na
Zeigen	 Eidechse	49.3315315246582	na
Schlüssel	 Eidechse	49.36543273925781	na
Schimpanse	 Traube	25.341279983520508	na
Frosch	 Finger	7.701933860778809	na
Schaf	 Kaßette	38.972251892089844	na
Kaßette	 Schaf	13.408608436584473	na
Faust	 Frosch	22.34636116027832	na
Zucchini	 Chili	9.083410263061523	na
Ziege	 Aubergine	47.618247985839844	na
Hund	 Schaf	8.778007507324219	na
Faust	 Hund	9.436739921569824	na
Arbeiter	 Affe	23.837247848510742	na
Banane	 Aubergine	52.2673225402832	na
Guerteltier	 Koch	8.642913818359375	na
Schnuller	 Guerteltier	41.843509674072266	na
Kopfsalat	 Gürteltier	41.72093200683594	na
Schlueßel	 Kamel	26.65096092224121	na
Schluessel	 Kuh	7.678376197814941	na
Strauß	 Auge	10.051267623901367	na
Zucchini	 Traube	27.374176025390625	na
Zeigen	 Schimpanse	43.92571258544922	na
Zucchini	 Pfeffer	35.538455963134766	na
Schlange	 Kartoffel	26.98574447631836	na
Giraffe	 Pfeffer	31.606582641601562	na
Kamel	 Chili	7.181239128112793	na
Kamel	 Kopfsalat	19.29059600830078	na
Arbeiter	 Zange	30.76875877380371	na
Schluessel	 Zucchini	35.256675720214844	na
Flagge	 Chili	6.369219779968262	na
Zucchini	 Guerteltier	52.8065071105957	na
Zebra	 Hund	8.285541534423828	na
Banane	 Hand	11.137152671813965	na
Kamel	 Stuhl	23.039501190185547	na
Hammer	 Pavian	27.50370979309082	na
Elefant	 Ohr	9.440657615661621	na
Strauß	 Hammer	10.106895446777344	na
Ananas	 Flagge	26.110305786132812	na
Banane	 Kamel	26.085895538330078	na
Hand	 Stuhl	27.761465072631836	na
Kuh	 Hund	8.706462860107422	na
Banane	 Schlueßel	60.79300308227539	na
Pfeffer	 Schlüßel	67.9413833618164	na
Pistole	 Kopfsalat	19.206769943237305	na
Taenzerin	 Schlüßel	60.2076301574707	na
Loewe	 Taenzerin	43.493675231933594	na
Schlueßel	 Kassette	31.168989181518555	na
Eidechse	 Zebra	26.509008407592773	na
Knoblauch	 Guerteltier	45.75540542602539	na
Birne	 Finger	7.521636486053467	na
Schlüßel	 Schlange	26.369644165039062	na
Kamel	 Frosch	22.22111701965332	na
Frosch	 Strauß	26.056400299072266	na
Gürteltier	 Ziege	28.046539306640625	na
Flagge	 Stuhl	22.014860153198242	na
Hund	 Löwe	25.345340728759766	na
Traube	 Schnuller	29.603904724121094	na
Ananas	 Giraffe	37.50244140625	na
Hand	 Pfeffer	30.85483741760254	na
Stuhl	 Zucchini	35.51136779785156	na
Pistole	 Frosch	19.949739456176758	na
Kassette	 Kamel	27.975744247436523	na
Kamel	 Schnuller	29.601316452026367	na
Banane	 Löwe	26.131576538085938	na
Aubergine	 Ananas	30.76763343811035	na
Strauß	 Ohr	9.051324844360352	na
Flagge	 Schluessel	23.299957275390625	na
Hand	 Eidechse	36.8986701965332	na
Faust	 Kuh	11.804289817810059	na
Hand	 Ziege	25.215740203857422	na
Zange	 Schlüssel	7.4958815574646	na
Schlange	 Knoblauch	57.35173416137695	na
Knoblauch	 Strauss	24.138256072998047	na
Schaf	 Pavian	24.547286987304688	na
Löwe	 Hammer	7.7023091316223145	na
Finger	 Wolf	10.756404876708984	na
Schlüßel	 Pavian	24.91202735900879	na
Zeigen	 Hammer	8.131011009216309	na
Chili	 Schlüssel	7.926399230957031	na
Kopfsalat	 Schlueßel	64.54632568359375	na
Regenschirm	 Rettich	29.2464599609375	na
Strauß	 Zange	29.571550369262695	na
Koch	 Strauß	24.512107849121094	na
Telefon	 Ohr	7.8800530433654785	na
Knoblauch	 Loewe	28.26703643798828	na
Schlange	 Pistole	29.0057430267334	na
Giraffe	 Zebra	29.265300750732422	na
Ohr	 Schnuller	30.72719955444336	na
Hund	 Zange	27.65668487548828	na
Schnuller	 Koch	8.294232368469238	na
Chili	 Eidechse	36.757225036621094	na
Ziege	 Regenschirm	43.151458740234375	na
Flagge	 Eidechse	35.949546813964844	na
Schnuller	 Pfeffer	31.137502670288086	na
Gürteltier	 Pfeffer	30.415964126586914	na
Zebra	 Eidechse	40.85679626464844	na
Auge	 Schlueßel	61.65447235107422	na
Hammer	 Schlüssel	6.3095269203186035	na
Loewe	 Birne	26.029069900512695	na
Schlüssel	 Stuhl	24.080018997192383	na
Hand	 Schaf	12.490730285644531	na
Schlange	 Telefon	7.560675144195557	na
Strauß	 Giraffe	28.866069793701172	na
Schimpanse	 Schimpanse	52.3055305480957	na
Rettich	 Koch	7.725968837738037	na
Löwe	 Zange	28.393922805786133	na
Taenzerin	 Faust	10.849166870117188	na
Hand	 Regenschirm	49.00798034667969	na
Kassette	 Birne	21.464204788208008	na
Pistole	 Hammer	6.885149955749512	na
