word_one	word_two	surprisal_w_two	entropy_w_one
Tuer	 Käfer	27.68438148498535	na
Stuhl	 Hand	12.380261421203613	na
Schluessel	 Meissel	31.3173885345459	na
Stuhl	 Kühlschrank	18.692848205566406	na
Bär	 Kühlschrank	15.978660583496094	na
Kuh	 Haus	8.50430679321289	na
Pferd	 Fuss	21.81182861328125	na
Bett	 Hund	6.879425525665283	na
Kopfsalat	 Zug	10.4625825881958	na
Flasche	 Kleiderschrank	31.04233741760254	na
Schmetterling	 Fuss	25.808696746826172	na
Schlüssel	 Fuss	21.66925048828125	na
Hose	 Tür	5.483793258666992	na
Flasche	 Kleid	7.018332481384277	na
Bett	 Meissel	32.69935607910156	na
Scheune	 Biene	20.854433059692383	na
Rock	 Sellerie	29.076412200927734	na
Bett	 Hose	6.911962985992432	na
Meißel	 Hemd	36.420963287353516	na
Bogen	 Schluessel	25.678173065185547	na
Auge	 Kirche	7.029421806335449	na
Zange	 Kuehlschrank	51.993709564208984	na
Kuehlschrank	 Iglu	24.104528427124023	na
Messer	 Tuer	23.590335845947266	na
Zange	 Armbanduhr	46.143341064453125	na
Stuhl	 Baer	22.763938903808594	na
Saege	 Flasche	32.334442138671875	na
Auge	 Bogen	25.558982849121094	na
Auto	 Stuhl	24.098186492919922	na
Karotte	 Kleid	6.4968061447143555	na
Scheune	 Glocke	25.08839225769043	na
Mais	 Hemd	26.777963638305664	na
Rock	 Schreibtisch	19.31012725830078	na
Schlüßel	 Fuß	6.705458641052246	na
Schornstein	 Taße	37.75921630859375	na
Kleiderschrank	 Fuß	10.44340991973877	na
Tisch	 Meißel	49.16792297363281	na
Fuß	 Hand	7.496720314025879	na
Rock	 Bogen	19.193899154663086	na
Hose	 Tasse	27.883991241455078	na
Säge	 Schlüssel	9.387608528137207	na
Flasche	 Mais	14.19776725769043	na
Auto	 Hose	8.063956260681152	na
Saege	 Tisch	10.401119232177734	na
Schlüßel	 Fliege	48.532955169677734	na
Fahrrad	 Mais	15.340193748474121	na
Schmetterling	 Pferd	6.478848457336426	na
Zange	 Saege	19.945674896240234	na
Katze	 Biene	27.28897476196289	na
Tisch	 Kleid	9.662712097167969	na
Löffel	 Bett	8.586138725280762	na
Schluessel	 Säge	20.388538360595703	na
Mais	 Scheune	30.663169860839844	na
Saege	 Bär	26.034313201904297	na
Tuer	 Fahrrad	8.118165969848633	na
Flugzeug	 Biene	28.158187866210938	na
Ameise	 Flasche	30.738601684570312	na
Kleid	 Kleiderschrank	25.707630157470703	na
Kleid	 Iglu	26.614229202270508	na
Hammer	 Armbanduhr	48.28630447387695	na
Saege	 Kuehlschrank	52.061492919921875	na
Kühlschrank	 Hammer	8.429444313049316	na
Fliege	 Schraubenzieher	58.93198776245117	na
Bär	 Katze	6.018083572387695	na
Zug	 Glocke	27.640779495239258	na
Hose	 Rock	9.872306823730469	na
Löffel	 Auto	9.230851173400879	na
Hose	 Ameise	20.5234317779541	na
Säge	 Flasche	32.485870361328125	na
Hammer	 Tür	5.313666820526123	na
Mais	 Saege	22.958187103271484	na
Schlüßel	 Fahrrad	7.131946086883545	na
Kirche	 Iglu	21.004234313964844	na
Kleid	 Lastwagen	17.89708709716797	na
Fliege	 Pferd	8.246550559997559	na
Hand	 Kommode	28.658010482788086	na
Biene	 Sellerie	26.365089416503906	na
Scheune	 Baer	24.458303451538086	na
Hammer	 Schlüssel	6.3095269203186035	na
Flugzeug	 Sellerie	32.34219741821289	na
Kleid	 Bett	8.195393562316895	na
Schlüssel	 Stuhl	24.080018997192383	na
Taße	 Bär	27.213829040527344	na
Telefon	 Kaefer	36.93598937988281	na
Bein	 Lastwagen	20.196533203125	na
Kommode	 Schraubenzieher	61.24589920043945	na
Zug	 Hand	12.061442375183105	na
Tür	 Mais	14.62836742401123	na
Schraubenzieher	 Meissel	34.47136306762695	na
Flasche	 Kuh	5.806536674499512	na
Telefon	 Meissel	29.563562393188477	na
Hand	 Tür	5.226151943206787	na
Katze	 Hund	5.036485195159912	na
Glas	 Säge	21.329261779785156	na
Haus	 Meißel	48.957054138183594	na
Iglu	 Mais	13.339682579040527	na
Säge	 Tasse	28.032888412475586	na
Meissel	 Fuss	21.456663131713867	na
Glocke	 Kühlschrank	17.721107482910156	na
Kirche	 Schlüssel	6.789073944091797	na
Tasse	 Schlüßel	64.43267822265625	na
Hund	 Arm	7.992042541503906	na
Scheune	 Stuhl	23.606019973754883	na
Schornstein	 Bett	8.039477348327637	na
Hose	 Flugzeug	7.355809688568115	na
Haus	 Bein	8.14700698852539	na
Schmetterling	 Tasse	34.117427825927734	na
Mais	 Zug	10.521965980529785	na
Baer	 Schlüßel	59.357295989990234	na
Bär	 Schornstein	49.926883697509766	na
Wohnung	 Taße	38.1472053527832	na
Kuh	 Schraubenzieher	55.35598373413086	na
Saege	 Rock	10.690461158752441	na
Telefon	 Kirche	7.953461170196533	na
Saege	 Karotte	31.84933853149414	na
Meissel	 Hand	11.154060363769531	na
Hose	 Hand	11.281006813049316	na
Zug	 Hund	6.746660232543945	na
Meißel	 Pferd	8.156668663024902	na
Säge	 Kaefer	36.860633850097656	na
Fuss	 Kirche	8.315876007080078	na
Meissel	 Scheune	30.86998176574707	na
Meißel	 Schornstein	44.253841400146484	na
Sellerie	 Löffel	22.980588912963867	na
Hemd	 Telefon	6.068061351776123	na
Hund	 Kleiderschrank	30.23561668395996	na
Rock	 Wohnung	6.392999649047852	na
Loeffel	 Baer	26.027931213378906	na
Kommode	 Hund	7.464065074920654	na
Flugzeug	 Käfer	31.472900390625	na
Schreibtisch	 Meißel	55.51203536987305	na
Löffel	 Schluessel	24.919170379638672	na
Hemd	 Zug	10.389076232910156	na
Scheune	 Bogen	25.142595291137695	na
Scheune	 Fahrrad	7.849944591522217	na
Katze	 Bein	6.038446426391602	na
Bogen	 Meßer	41.24055099487305	na
Kühlschrank	 Katze	8.084301948547363	na
Rock	 Käfer	31.170822143554688	na
Meßer	 Bär	24.571027755737305	na
Tür	 Käfer	29.820125579833984	na
Bein	 Baer	22.716344833374023	na
Käfer	 Iglu	21.604665756225586	na
Fliege	 Fahrrad	7.054358959197998	na
Löffel	 Bogen	25.821453094482422	na
Kopfsalat	 Lastwagen	22.660572052001953	na
Schlüssel	 Schraubenzieher	61.6844596862793	na
Haus	 Flasche	30.020519256591797	na
Auge	 Saege	24.798662185668945	na
Baer	 Hand	10.929961204528809	na
Taße	 Bogen	27.10861587524414	na
Tomate	 Schlüßel	69.39334106445312	na
Fuss	 Katze	6.492893218994141	na
Kaefer	 Kommode	30.460620880126953	na
Bär	 Kleid	6.664259910583496	na
Schlüßel	 Zange	30.216751098632812	na
Hose	 Messer	30.904001235961914	na
Schluessel	 Tasse	33.93496322631836	na
Bogen	 Kirche	10.25411605834961	na
Kleiderschrank	 Schmetterling	58.521549224853516	na
Ameise	 Meissel	27.94972038269043	na
Hand	 Telefon	7.436770915985107	na
Bett	 Stuhl	28.844579696655273	na
Meßer	 Tür	8.422187805175781	na
Schlüßel	 Kirche	8.344683647155762	na
Tür	 Löffel	26.355405807495117	na
Kuh	 Fahrrad	7.024326324462891	na
Armbanduhr	 Kleid	8.770864486694336	na
Schraubenzieher	 Biene	28.319732666015625	na
Zug	 Taße	38.61580276489258	na
Haus	 Stuhl	23.630008697509766	na
Arm	 Fuß	4.09053373336792	na
Pferd	 Bein	5.584850788116455	na
Kopfsalat	 Fliege	50.944313049316406	na
Telefon	 Hose	6.870235919952393	na
Schornstein	 Tisch	8.382692337036133	na
Kuehlschrank	 Schluessel	25.56405258178711	na
Kühlschrank	 Schlüßel	69.0847396850586	na
Schornstein	 Loeffel	29.712390899658203	na
Auto	 Karotte	28.064926147460938	na
Tasse	 Kuehlschrank	47.90073776245117	na
Schornstein	 Ameise	31.142398834228516	na
Fuss	 Bär	24.33896255493164	na
Auge	 Kuh	6.7527899742126465	na
Zug	 Schreibtisch	18.808855056762695	na
Armbanduhr	 Kuh	12.32005786895752	na
Kleiderschrank	 Taße	37.589111328125	na
Meißel	 Saege	28.09644889831543	na
Kuehlschrank	 Bär	24.97545623779297	na
Glas	 Wohnung	6.490657806396484	na
Bär	 Tomate	19.96363639831543	na
Rock	 Arm	6.943106651306152	na
Hund	 Kirche	8.324338912963867	na
Fliege	 Scheune	27.50203514099121	na
Tür	 Wohnung	6.275960922241211	na
Käfer	 Stuhl	22.680152893066406	na
Armbanduhr	 Sellerie	40.10219192504883	na
Schlüssel	 Pferd	9.047477722167969	na
Meßer	 Schreibtisch	19.197416305541992	na
Säge	 Schluessel	29.157766342163086	na
Mais	 Baer	20.72469711303711	na
Zug	 Auge	8.055331230163574	na
Lastwagen	 Kuh	10.807868957519531	na
Schlüßel	 Wohnung	6.040313720703125	na
Auge	 Hemd	31.58174705505371	na
Hemd	 Käfer	27.56761360168457	na
Kühlschrank	 Taße	42.271873474121094	na
Loeffel	 Schluessel	26.611108779907227	na
Mantel	 Kaefer	35.64509201049805	na
Fahrrad	 Schmetterling	53.38284683227539	na
Schlüssel	 Lastwagen	20.94966697692871	na
Glas	 Flugzeug	8.690204620361328	na
Kirche	 Kopfsalat	17.028553009033203	na
Loeffel	 Schraubenzieher	62.98137664794922	na
Kuh	 Tasse	22.51568031311035	na
Kaefer	 Baer	23.288095474243164	na
Kleid	 Schlueßel	55.67862319946289	na
Pferd	 Mais	15.819401741027832	na
Bogen	 Armbanduhr	48.085941314697266	na
Kühlschrank	 Schornstein	52.263145446777344	na
Hose	 Haus	7.723977565765381	na
Ameise	 Löffel	27.15338897705078	na
Kaefer	 Tür	8.716096878051758	na
Telefon	 Fuss	25.475475311279297	na
Glocke	 Hemd	31.708261489868164	na
Katze	 Ameise	30.54395294189453	na
Scheune	 Schornstein	47.15782928466797	na
Käfer	 Schlüßel	64.73968505859375	na
Arm	 Pferd	7.548191547393799	na
Kleiderschrank	 Meßer	40.176116943359375	na
Armbanduhr	 Glocke	28.531696319580078	na
Arm	 Bein	5.761157035827637	na
Glocke	 Kaefer	37.33509826660156	na
Taße	 Zug	10.591649055480957	na
Hand	 Ameise	21.979724884033203	na
Messer	 Katze	5.9501051902771	na
Katze	 Meissel	29.41526985168457	na
Kühlschrank	 Glas	6.121375560760498	na
Tasse	 Fuss	23.432533264160156	na
Stuhl	 Fliege	56.412864685058594	na
Hemd	 Bogen	21.135101318359375	na
Karotte	 Tuer	20.115459442138672	na
Fuss	 Baer	28.315170288085938	na
Tuer	 Schlüßel	59.62138748168945	na
Mais	 Tasse	26.502351760864258	na
Haus	 Säge	17.31123924255371	na
Tomate	 Mais	14.491852760314941	na
Stuhl	 Taße	38.97545623779297	na
Flasche	 Schlüßel	66.77044677734375	na
Kommode	 Pferd	9.114192008972168	na
Kühlschrank	 Fuß	11.367115020751953	na
Auto	 Biene	24.621746063232422	na
Käfer	 Bett	11.460173606872559	na
Kirche	 Pferd	10.074661254882812	na
Sellerie	 Hand	12.443663597106934	na
Mantel	 Käfer	29.886234283447266	na
Tür	 Kommode	26.59067153930664	na
Kühlschrank	 Kleid	11.196735382080078	na
Scheune	 Schreibtisch	20.282129287719727	na
Flugzeug	 Schraubenzieher	62.62723922729492	na
Ameise	 Glas	7.456241607666016	na
Kuehlschrank	 Kopfsalat	26.890901565551758	na
Auge	 Schornstein	45.88763427734375	na
Arm	 Schmetterling	47.42682647705078	na
Flasche	 Loeffel	30.494821548461914	na
Tisch	 Bett	6.659146308898926	na
Flugzeug	 Rock	8.742398262023926	na
Kuh	 Armbanduhr	43.72059631347656	na
Auto	 Säge	21.20176887512207	na
Kommode	 Telefon	8.845344543457031	na
Kühlschrank	 Wohnung	6.674001693725586	na
Ameise	 Haus	10.057236671447754	na
Fahrrad	 Hose	6.414482116699219	na
Kommode	 Kleid	6.575314044952393	na
Kopfsalat	 Taße	43.02607727050781	na
Saege	 Katze	6.790122032165527	na
Fuss	 Meissel	28.902713775634766	na
Tomate	 Fuss	27.879711151123047	na
Mantel	 Kuehlschrank	52.87373733520508	na
Kleid	 Fliege	52.37213897705078	na
Arm	 Meissel	30.77825927734375	na
Kühlschrank	 Meßer	41.79783630371094	na
Auto	 Auge	8.885920524597168	na
Tuer	 Biene	19.7268123626709	na
Bär	 Auge	9.42491626739502	na
Kleiderschrank	 Glas	6.028834342956543	na
Auto	 Kaefer	37.65266799926758	na
Kühlschrank	 Löffel	28.856966018676758	na
Schmetterling	 Flasche	35.5201301574707	na
Fuss	 Auto	7.674088954925537	na
Biene	 Baer	19.85429573059082	na
Zange	 Tasse	24.221847534179688	na
Stuhl	 Auge	8.018007278442383	na
Säge	 Meßer	42.390995025634766	na
Iglu	 Hammer	10.35718822479248	na
Hammer	 Bogen	20.576135635375977	na
Pferd	 Glas	5.7104363441467285	na
Messer	 Meissel	34.529693603515625	na
Glocke	 Biene	25.684297561645508	na
Hund	 Bett	7.1646270751953125	na
Glocke	 Fuss	20.18750762939453	na
Zug	 Wohnung	6.081038475036621	na
Arm	 Rock	9.933955192565918	na
Scheune	 Flasche	29.25373077392578	na
Biene	 Löffel	24.873703002929688	na
Kaefer	 Stuhl	22.276365280151367	na
Fuss	 Hand	10.946863174438477	na
Schraubenzieher	 Fuß	7.260224342346191	na
Löffel	 Kleid	6.962430953979492	na
Fliege	 Katze	6.446530818939209	na
Schlüßel	 Sellerie	35.06587600708008	na
Rock	 Schluessel	22.828840255737305	na
Kleiderschrank	 Saege	26.018386840820312	na
Glocke	 Hammer	7.214620113372803	na
Bein	 Sellerie	32.65766906738281	na
Kleiderschrank	 Haus	7.926183223724365	na
Arm	 Hemd	28.066085815429688	na
Kommode	 Hose	7.6754584312438965	na
Flugzeug	 Meißel	54.394256591796875	na
Saege	 Stuhl	22.55925941467285	na
Meißel	 Katze	5.420863151550293	na
Rock	 Bett	8.8378324508667	na
Rock	 Scheune	28.503101348876953	na
Fuss	 Tuer	29.375503540039062	na
Bein	 Pferd	7.892237663269043	na
Auge	 Bär	24.668485641479492	na
Hund	 Tasse	28.29805564880371	na
Kirche	 Meßer	42.18574142456055	na
Kleiderschrank	 Glocke	21.17934226989746	na
Kleid	 Tisch	6.451736927032471	na
Bein	 Hemd	31.46674919128418	na
Bär	 Kuh	8.51645278930664	na
Schmetterling	 Haus	9.395763397216797	na
Kühlschrank	 Messer	30.66679573059082	na
Iglu	 Löffel	24.659029006958008	na
Arm	 Hose	7.889067649841309	na
Stuhl	 Schreibtisch	19.930885314941406	na
Mais	 Iglu	28.294200897216797	na
Kirche	 Messer	29.05518913269043	na
Haus	 Armbanduhr	46.59576416015625	na
Schlüssel	 Mantel	27.05728530883789	na
Säge	 Mais	17.09452247619629	na
Bogen	 Telefon	7.9320526123046875	na
Schreibtisch	 Kleiderschrank	33.242618560791016	na
Mantel	 Kopfsalat	19.42365264892578	na
Loeffel	 Schlueßel	64.6133041381836	na
Schreibtisch	 Mais	16.168148040771484	na
Kühlschrank	 Bär	27.392066955566406	na
Messer	 Tisch	8.185233116149902	na
Taße	 Flasche	37.74406814575195	na
Kommode	 Kirche	8.375499725341797	na
Karotte	 Hemd	27.949657440185547	na
Schlüssel	 Tür	5.9960174560546875	na
Kirche	 Lastwagen	20.144441604614258	na
Fuß	 Kuehlschrank	59.47725296020508	na
Karotte	 Fahrrad	5.6319780349731445	na
Scheune	 Kopfsalat	18.76512336730957	na
Sellerie	 Flugzeug	7.216466426849365	na
Kirche	 Mais	17.172189712524414	na
Kuehlschrank	 Meißel	52.52109909057617	na
Baer	 Loeffel	30.756000518798828	na
Katze	 Glas	5.635462760925293	na
Kühlschrank	 Tisch	8.694422721862793	na
Ameise	 Bär	25.478200912475586	na
Kleid	 Käfer	28.187015533447266	na
Fuß	 Hose	6.097358703613281	na
Kommode	 Tür	7.731894016265869	na
Fliege	 Taße	36.719261169433594	na
Arm	 Armbanduhr	42.838531494140625	na
Fuss	 Kaefer	37.915714263916016	na
Käfer	 Telefon	6.722078800201416	na
Iglu	 Fuß	8.605756759643555	na
Armbanduhr	 Tür	6.639835357666016	na
Biene	 Armbanduhr	43.55475997924805	na
Käfer	 Zange	29.94658851623535	na
Kaefer	 Auge	15.37271499633789	na
Hose	 Tuer	27.35268783569336	na
Hand	 Saege	24.48743438720703	na
Mais	 Hund	9.971419334411621	na
Auto	 Baer	23.710939407348633	na
Meißel	 Schluessel	23.2348575592041	na
Zug	 Bär	23.66672134399414	na
Taße	 Glas	8.407434463500977	na
Haus	 Schreibtisch	18.860118865966797	na
Fuß	 Zange	37.59025955200195	na
Fahrrad	 Käfer	32.134765625	na
Kopfsalat	 Schraubenzieher	62.33161926269531	na
Tasse	 Fuß	6.778848648071289	na
Kuh	 Kleiderschrank	31.012531280517578	na
Saege	 Tuer	22.79698944091797	na
Biene	 Kleid	7.349280834197998	na
Haus	 Auge	9.23376750946045	na
Mantel	 Zange	22.64373016357422	na
Tasse	 Hammer	7.042738437652588	na
Flasche	 Lastwagen	19.96624755859375	na
Iglu	 Käfer	29.71296501159668	na
Schlüßel	 Messer	31.021894454956055	na
Bein	 Löffel	24.198314666748047	na
Kaefer	 Kuehlschrank	55.8904914855957	na
Lastwagen	 Bogen	22.865028381347656	na
Hemd	 Kleiderschrank	29.501686096191406	na
Fuß	 Tasse	34.489288330078125	na
Kühlschrank	 Flasche	37.781333923339844	na
Flasche	 Tasse	37.375328063964844	na
Löffel	 Pferd	7.819504737854004	na
Flasche	 Baer	23.557100296020508	na
Kleiderschrank	 Auge	11.84212875366211	na
Bett	 Kopfsalat	21.44197654724121	na
Katze	 Kopfsalat	15.587422370910645	na
Zange	 Ameise	21.375228881835938	na
Sellerie	 Tisch	8.638875007629395	na
Schlüssel	 Zug	7.963645935058594	na
Bein	 Mantel	26.22259521484375	na
Rock	 Fliege	53.30283737182617	na
Schlüßel	 Auge	10.08349323272705	na
Messer	 Scheune	31.189449310302734	na
Fuß	 Bär	24.546321868896484	na
Glas	 Hand	11.942461967468262	na
Kühlschrank	 Rock	9.199681282043457	na
Bett	 Hammer	8.736411094665527	na
Hund	 Fliege	48.00754165649414	na
Schraubenzieher	 Sellerie	36.09599304199219	na
Ameise	 Mantel	30.583110809326172	na
Sellerie	 Auge	11.944235801696777	na
Schornstein	 Kirche	10.471570014953613	na
Schraubenzieher	 Scheune	34.242225646972656	na
Armbanduhr	 Wohnung	6.712346076965332	na
Säge	 Flugzeug	12.107439994812012	na
Käfer	 Karotte	28.9495849609375	na
Schlüssel	 Kleiderschrank	28.41283416748047	na
Schlueßel	 Meissel	34.51046371459961	na
Kirche	 Bett	11.305520057678223	na
Kopfsalat	 Hemd	32.32347869873047	na
Biene	 Hammer	7.488851547241211	na
Lastwagen	 Fuß	8.656797409057617	na
Auto	 Bett	6.132957935333252	na
Fliege	 Glas	6.6164116859436035	na
Biene	 Kommode	31.14092254638672	na
Hund	 Biene	23.467941284179688	na
Tasse	 Löffel	23.128015518188477	na
Kleid	 Bein	7.3526787757873535	na
Schlüßel	 Flugzeug	7.949695587158203	na
Meßer	 Ameise	29.723224639892578	na
Schlüssel	 Kaefer	39.548702239990234	na
Hose	 Schlüßel	70.2842788696289	na
Käfer	 Bär	25.710073471069336	na
Kuehlschrank	 Schlüssel	7.865768909454346	na
Schluessel	 Saege	26.115734100341797	na
Zug	 Schlüssel	5.8840508460998535	na
Mantel	 Bett	8.015846252441406	na
Schlüssel	 Loeffel	31.26234245300293	na
Schreibtisch	 Zange	35.255550384521484	na
Schornstein	 Mantel	27.276979446411133	na
Lastwagen	 Schreibtisch	20.982816696166992	na
Mais	 Sellerie	23.718564987182617	na
Säge	 Schmetterling	56.49371337890625	na
Auge	 Kleid	6.175142765045166	na
Zug	 Fliege	45.570228576660156	na
Kirche	 Armbanduhr	49.43162155151367	na
Tuer	 Auge	10.573070526123047	na
Fahrrad	 Bogen	28.4044132232666	na
Meissel	 Tuer	25.447362899780273	na
Katze	 Kuh	5.183506488800049	na
Schlüßel	 Hose	6.443286418914795	na
Flasche	 Säge	22.338193893432617	na
Bär	 Fuß	7.101531505584717	na
Säge	 Auge	11.305150985717773	na
Wohnung	 Säge	18.80841827392578	na
Meßer	 Schmetterling	51.24432373046875	na
Baer	 Auto	8.705968856811523	na
Hammer	 Meißel	49.754661560058594	na
Tisch	 Scheune	33.73820877075195	na
Hammer	 Kopfsalat	17.78855323791504	na
Fliege	 Karotte	26.20361328125	na
Bär	 Schlueßel	56.1621208190918	na
Scheune	 Pferd	8.479347229003906	na
Hammer	 Arm	7.620774269104004	na
Tuer	 Löffel	25.65313720703125	na
Glocke	 Armbanduhr	52.515167236328125	na
Schlueßel	 Zug	10.18657398223877	na
Bär	 Kommode	26.796213150024414	na
Fahrrad	 Schlüssel	6.5202155113220215	na
Hemd	 Kuh	11.836310386657715	na
Schraubenzieher	 Arm	9.898075103759766	na
Schluessel	 Biene	24.96030616760254	na
Schreibtisch	 Kommode	38.751686096191406	na
Kuehlschrank	 Tuer	27.740501403808594	na
Mais	 Flugzeug	13.37769603729248	na
Messer	 Hammer	6.997069358825684	na
Hund	 Saege	21.226106643676758	na
