word_one	word_two	surprisal_w_two	entropy_w_one
Hai	 Fisch	7.222072601318359	na
Laken	 Bezug	9.769866943359375	na
Löffel	 Meßer	38.41273880004883	na
Moehre	 Apfel	19.987499237060547	na
Laken	 Kißenbezug	58.46539306640625	na
Guertel	 Hose	8.583600044250488	na
Kalb	 Kuh	8.809783935546875	na
Lift	 Treppe	36.735084533691406	na
Silber	 Eisen	5.599088191986084	na
Armband	 Halskette	23.68065071105957	na
Straße	 Fussgaengerweg	78.02108764648438	na
Mango	 Gurke	22.634376525878906	na
Zwiebel	 Zucchini	42.1174430847168	na
Leber	 Niere	23.402084350585938	na
Niere	 Leber	30.076248168945312	na
Schrank	 Nachttisch	21.571414947509766	na
Kette	 Fahrrad	6.950531959533691	na
Schiff	 Auto	7.346109867095947	na
Klavier	 Qürflöte	61.332733154296875	na
Axt	 Saebel	24.821514129638672	na
Pfirsich	 Apfel	23.69406509399414	na
Käse	 Schinken	35.297855377197266	na
Jeans	 Tshirt	21.875049591064453	na
Paket	 Box	9.686676979064941	na
Mönch	 Nonne	23.03455924987793	na
Adler	 Bussard	22.326961517333984	na
Laken	 Kopfkissen	49.83071517944336	na
Axt	 Hammer	5.952942371368408	na
Geige	 Gitarre	31.812463760375977	na
Stift	 Radierer	33.286293029785156	na
Jacke	 Tshirt	21.537134170532227	na
Hemd	 Bluse	27.981983184814453	na
Gurke	 Gemuese	39.6986083984375	na
Arzt	 Sanitaeter	44.66109085083008	na
Kueken	 Kaelbchen	48.9059944152832	na
Neffe	 Cousine	44.53191375732422	na
Hafer	 Hopfen	24.608928680419922	na
Teich	 Bach	9.296809196472168	na
Doktor	 Aerztin	55.99940872192383	na
Kiwi	 Orange	10.482112884521484	na
Kraehe	 Sperling	36.141536712646484	na
Palast	 Haus	10.760523796081543	na
Schraube	 Schraubenzieher	60.684322357177734	na
Krähe	 Fink	24.26508140563965	na
Silber	 Gold	7.640364646911621	na
Pfeffer	 Gewuerz	46.881935119628906	na
Kaffee	 Tee	3.692772626876831	na
Esche	 Eibe	18.352020263671875	na
Kraehe	 Fink	27.006956100463867	na
Wolke	 Sonnenschein	21.32523536682129	na
Blei	 Aluminium	6.020279884338379	na
Kiwi	 Banane	22.935625076293945	na
Jacke	 Hemd	26.457460403442383	na
Paket	 Verpackung	7.644237518310547	na
Daumen	 Zeigefinger	39.69432067871094	na
Schrank	 Kommode	37.98516082763672	na
Couch	 Seßel	39.967288970947266	na
Moehre	 Karotte	27.45672607421875	na
Urwald	 Tropen	23.482099533081055	na
Arzt	 Doktor	6.338970184326172	na
Auto	 Verkehrsmittel	21.453086853027344	na
Weizen	 Hirse	24.175033569335938	na
Lunge	 Lungenflügel	56.905670166015625	na
Kaiser	 Königin	23.22034454345703	na
Karton	 Papier	7.70109748840332	na
Gurke	 Karotte	34.980804443359375	na
Zange	 Bohrer	28.7261962890625	na
Kaese	 Wurst	24.05416488647461	na
Orgel	 Geige	25.92352867126465	na
Säge	 Hammer	6.548570156097412	na
Esche	 Tanne	25.086219787597656	na
Kirsche	 Pflaume	58.293785095214844	na
Fuß	 Zeh	7.808676242828369	na
Brief	 Paeckchen	38.29349136352539	na
Zange	 Säge	15.298405647277832	na
Maedchen	 Junge	8.083070755004883	na
Möhre	 Tomate	24.65704345703125	na
Huhn	 Küken	24.026193618774414	na
Karton	 Pappe	22.654212951660156	na
Fuß	 Faust	8.014180183410645	na
Schaefer	 Bauer	10.52879524230957	na
Brief	 Briefmarke	28.66841697692871	na
Kellner	 Hotelier	23.345844268798828	na
Niere	 Milz	25.513322830200195	na
Gurke	 Tomate	28.692506790161133	na
Kalb	 Ferkel	29.498851776123047	na
Schwester	 Bruder	25.704486846923828	na
Ader	 Muskel	7.301936149597168	na
Säge	 Beil	31.260862350463867	na
Bier	 Radler	22.319101333618164	na
Kueken	 Hahn	25.072315216064453	na
Hahn	 Geflügel	44.625370025634766	na
Möhre	 Apfel	23.762760162353516	na
Aufzug	 Rolltreppe	61.1495246887207	na
Hahn	 Rind	7.171289443969727	na
Jeans	 Strumpfhose	44.50170135498047	na
Onkel	 Tante	7.88608455657959	na
Vene	 Blutgefäss	40.79899978637695	na
Saft	 Most	10.855637550354004	na
Planet	 Mars	8.568035125732422	na
Weltall	 Sterne	5.700727939605713	na
Besteck	 Teller	29.48502540588379	na
Knie	 Handgelenk	31.537689208984375	na
Lunge	 Niere	26.696279525756836	na
Nebel	 Wolken	25.823593139648438	na
Weide	 Buche	24.800464630126953	na
Pflaume	 Apfel	21.5623722076416	na
Gabel	 Löffel	28.28234100341797	na
Stift	 Lineal	21.631338119506836	na
Ader	 Arterie	24.308977127075195	na
Zange	 Schere	23.889890670776367	na
Auto	 Fahrrad	5.548299789428711	na
Heft	 Heftklammer	75.57426452636719	na
Maus	 Tastatur	34.3957405090332	na
Taube	 Amsel	25.678226470947266	na
Schrank	 Tisch	6.580737113952637	na
Nichte	 Onkel	30.740131378173828	na
Priester	 Nonne	23.51140022277832	na
Arzt	 Sanitäter	47.33449935913086	na
Schinken	 Lende	25.755945205688477	na
Stuhl	 Sessel	24.806737899780273	na
Hai	 Hecht	28.625486373901367	na
Adler	 Vogel	11.236685752868652	na
Vene	 Blutgefäß	61.78858947753906	na
Stift	 Kugelschreiber	54.902584075927734	na
Salz	 Zucker	5.62532901763916	na
Sofa	 Tisch	7.236260414123535	na
Roggen	 Kleie	31.01747703552246	na
Schaefer	 Mueller	31.504663467407227	na
Weide	 Gruenflaeche	52.603294372558594	na
Hemd	 Jacke	17.875337600708008	na
Spinat	 Ackersalat	40.051692962646484	na
Schädel	 Nase	5.986545562744141	na
Apfel	 Birne	26.646879196166992	na
Kanal	 Fluss	23.433547973632812	na
Meer	 Ozean	38.85824203491211	na
Priester	 Pfarrer	22.78151512145996	na
Sofa	 Seßel	37.658058166503906	na
Frau	 Geschlecht	9.445364952087402	na
Schäfer	 Tischler	23.427846908569336	na
See	 Meer	8.44191837310791	na
Klavier	 Orgel	25.0172176361084	na
Bohne	 Gemüse	29.123390197753906	na
Tante	 Cousine	46.08544921875	na
Bier	 Wein	4.800578594207764	na
Schädel	 Becken	23.724374771118164	na
Bohne	 Kraut	25.7493953704834	na
Brief	 Karte	10.041200637817383	na
Weltall	 Planet	7.710305690765381	na
Kiste	 Truhe	27.472124099731445	na
Urwald	 Regenwald	19.940481185913086	na
Moehre	 Zucchini	32.25902557373047	na
Delfin	 Seekuh	26.7342586517334	na
Feile	 Zange	23.933319091796875	na
Nebel	 Sturm	30.051054000854492	na
Kueche	 Garderobe	23.721860885620117	na
Mond	 Sterne	7.012286186218262	na
Armband	 Uhr	6.738692760467529	na
Lift	 Rolltreppe	47.38591766357422	na
See	 Tuempel	25.78232765197754	na
Neffe	 Onkel	22.198503494262695	na
Straße	 Pfad	27.090513229370117	na
Umschlag	 Kuvert	27.071504592895508	na
Mönch	 Priester	21.392141342163086	na
Ohr	 Nase	5.207070827484131	na
Pflaume	 Dattel	27.143516540527344	na
Löffel	 Taße	40.26508712768555	na
Klavier	 Cello	24.71326446533203	na
Spinat	 Gemüse	28.32806396484375	na
Brot	 Toast	34.07085037231445	na
Moehre	 Erbse	36.6825065612793	na
Kellner	 Kaßierer	58.31924057006836	na
Feile	 Nagelschere	34.305660247802734	na
Auto	 Straßenbahn	18.394447326660156	na
Aufzug	 Fahrstuhl	46.98286056518555	na
Meißel	 Hammer	8.162997245788574	na
Priester	 Papst	23.448148727416992	na
Hocker	 Bank	10.363039016723633	na
Adler	 Möwe	24.624448776245117	na
Apfel	 Kirsche	36.45150375366211	na
Kamin	 Ofen	23.35881996154785	na
Fuß	 Hand	7.496720314025879	na
Saege	 Werkzeug	8.998730659484863	na
Magen	 Leber	23.86932373046875	na
Zeh	 Nagel	15.715509414672852	na
Sofa	 Bett	7.250985145568848	na
Zimt	 Piment	21.200159072875977	na
Loeffel	 Messer	30.582948684692383	na
Kiste	 Schachtel	34.64191818237305	na
Blei	 Gips	26.992042541503906	na
Bohrer	 Saege	21.03582763671875	na
Weltall	 Atmosphaere	62.451446533203125	na
Strasse	 Fußgaengerweg	58.91524124145508	na
Kürbis	 Gemüse	38.57988357543945	na
Meißel	 Moerser	33.07081985473633	na
Tiger	 Löwe	26.011247634887695	na
Kaese	 Schinken	32.3946418762207	na
Weide	 Pappel	27.216907501220703	na
Brief	 Papier	8.733866691589355	na
Kellner	 Kassierer	43.46198272705078	na
Laken	 Kissenbezug	46.50581359863281	na
Armband	 Ring	7.373030185699463	na
Zange	 Feile	21.83953285217285	na
Eiche	 Pappel	29.226776123046875	na
Saege	 Bohrmaschine	39.23088073730469	na
Stadt	 Oertchen	42.776405334472656	na
Aufzug	 Lift	24.543346405029297	na
Tuba	 Posaune	25.07830047607422	na
Felsen	 Berg	8.179228782653809	na
Kissen	 Bettzeug	21.38502311706543	na
Kalb	 Kälbchen	40.822139739990234	na
Löwe	 Hyäne	29.309795379638672	na
Ruecken	 Rippen	28.168567657470703	na
Meißel	 Säge	19.616601943969727	na
Kürbis	 Aubergine	56.368614196777344	na
Meise	 Sperling	36.554988861083984	na
Kürbis	 Zucchini	42.14374923706055	na
Tischler	 Handwerker	21.296031951904297	na
Zimt	 Pfeffer	28.70901107788086	na
Bier	 Waßer	37.05475616455078	na
Teich	 See	10.501412391662598	na
Gabel	 Meßer	42.07932662963867	na
Felsen	 Geröll	29.685598373413086	na
Moehre	 Kohlrabi	24.742544174194336	na
Ader	 Gefaeß	50.96352767944336	na
Gurke	 Paprika	31.540252685546875	na
Magen	 Dickdarm	32.55305480957031	na
Schäfer	 Baür	25.97135353088379	na
Bohne	 Erdbeere	23.32180404663086	na
Straße	 Weg	12.217024803161621	na
Möhre	 Kartoffel	30.246959686279297	na
Bohrer	 Schrauber	30.87664222717285	na
Mantel	 Anorak	29.46176528930664	na
Wade	 Knie	28.812822341918945	na
See	 Fluß	25.54044532775879	na
Pfeffer	 Gewürz	47.1269416809082	na
Huhn	 Kueken	27.516061782836914	na
Kosmos	 Galaxis	32.44724655151367	na
Birne	 Banane	18.418821334838867	na
Faust	 Daumen	24.10307502746582	na
Schaefer	 Hirte	31.791603088378906	na
Möhre	 Kohlrabi	23.810964584350586	na
Nebel	 Regen	7.7017998695373535	na
Guertel	 Guertelschnalle	75.71958923339844	na
Eiche	 Birke	6.535459995269775	na
Eisen	 Zinn	25.435331344604492	na
Kirsche	 Birne	27.43585205078125	na
Kalb	 Rind	7.644582271575928	na
Birke	 Ahorn	19.448495864868164	na
Meer	 See	7.488685607910156	na
Strasse	 Fussweg	28.921030044555664	na
Auto	 Flugzeug	7.53106689453125	na
Bohne	 Gemuese	31.846837997436523	na
Meissel	 Bohrer	35.5789794921875	na
Stift	 Pinsel	26.042436599731445	na
Roggen	 Weizen	30.923067092895508	na
Saft	 Wasser	8.980064392089844	na
Schinken	 Salami	26.924528121948242	na
Sofa	 Möbel	8.09223461151123	na
Moehre	 Kartoffel	26.886228561401367	na
Hocker	 Sessel	21.819997787475586	na
Knie	 Fuß	5.2636189460754395	na
Teich	 Gewässer	46.084651947021484	na
Sofa	 Sessel	22.824188232421875	na
Knie	 Fuss	19.983015060424805	na
Ferkel	 Küken	26.11164093017578	na
Axt	 Spitzhacke	50.10258102416992	na
Schaf	 Schaeferhund	52.005516052246094	na
Krähe	 Sperling	37.15768051147461	na
Klavier	 Musikinstrument	21.274375915527344	na
Treppe	 Lift	27.70915412902832	na
Bohrer	 Schlagbohrmaschine	61.12423324584961	na
Brot	 Toastbrot	40.853477478027344	na
Teich	 Gewaeßer	66.18524169921875	na
Maus	 Hamster	30.340862274169922	na
Kuerbis	 Gemuese	31.91385269165039	na
Schädel	 Brustkorb	63.66642379760742	na
Torte	 Pfannkuchen	35.579010009765625	na
Guertel	 Hosentraeger	49.27720260620117	na
Paket	 Brief	9.263240814208984	na
Bohrer	 Nagel	15.636898040771484	na
Löwe	 Tier	8.022873878479004	na
Weide	 Grünfläche	17.99381446838379	na
Faust	 Fuß	6.038345813751221	na
Mädchen	 Junge	5.264821529388428	na
Blei	 Gold	7.859531879425049	na
Kueken	 Huhn	26.234333038330078	na
Besteck	 Meßer	42.13845443725586	na
Ader	 Gefäß	29.41910743713379	na
Pfirsich	 Mandarine	46.604251861572266	na
Erbse	 Bohne	27.05000877380371	na
Zwiebel	 Gemüse	38.79411697387695	na
Gabel	 Loeffel	32.181968688964844	na
Kürbis	 Melone	32.17020797729492	na
Bohrer	 Meissel	31.515239715576172	na
Laken	 Bettbezug	40.56342315673828	na
Kirsche	 Tomate	30.80953598022461	na
Spinat	 Möhre	29.55177879333496	na
Küken	 Vogel	8.555538177490234	na
Teich	 Gewaesser	53.279109954833984	na
Jeans	 Jacke	21.580354690551758	na
Kissen	 Bettdecke	49.600929260253906	na
Pfirsich	 Kirsche	36.05236053466797	na
Pfirsich	 Pflaume	62.145694732666016	na
Jeans	 Hosen	20.305810928344727	na
Guertel	 Schnalle	31.892019271850586	na
Kraehe	 Adler	27.367992401123047	na
Weide	 Grünflaeche	44.00624465942383	na
Arm	 Hand	7.984664440155029	na
Felsen	 Huegel	23.668500900268555	na
Traube	 Birne	27.01970672607422	na
Meissel	 Saege	22.618995666503906	na
Hemd	 Unterhose	21.530170440673828	na
Feile	 Hammer	6.281822681427002	na
Brot	 Brezel	25.175504684448242	na
Schaf	 Kuh	5.976012229919434	na
Bohne	 Tomate	23.05750846862793	na
Nonne	 Pfarrer	24.835172653198242	na
Pflaume	 Birne	20.48241424560547	na
Kleid	 Jacke	25.879806518554688	na
Besteck	 Löffel	27.208436965942383	na
Zwiebel	 Knoblauch	72.52340698242188	na
Hemd	 Guertel	29.408363342285156	na
Vene	 Blutgefaess	70.02532958984375	na
Ader	 Vene	10.408123970031738	na
Moehre	 Paprika	24.9952449798584	na
Loeffel	 Meßer	39.2857666015625	na
Niere	 Magen	13.30566692352295	na
Loewe	 Hyäne	29.907203674316406	na
Kueken	 Lamm	9.311219215393066	na
Schaedel	 Armknochen	68.9150619506836	na
Auge	 Lippe	22.70475196838379	na
Strasse	 Bürgersteig	54.56787872314453	na
Keks	 Gummibaerchen	44.09374237060547	na
Kosmos	 Galaxie	30.648357391357422	na
Kissen	 Matratze	15.557145118713379	na
Kiwi	 Vogel	9.902009963989258	na
Eisen	 Gold	7.79196834564209	na
Weltall	 Universum	33.27420425415039	na
Fuss	 Arm	9.686322212219238	na
Doktor	 Profeßor	43.288944244384766	na
Gabel	 Messer	28.88101577758789	na
Moench	 Priester	23.960691452026367	na
Möhre	 Zucchini	39.574729919433594	na
Schädel	 Armknochen	73.18092346191406	na
Planet	 Asteroid	29.117162704467773	na
Mund	 Zunge	22.67154312133789	na
Bohne	 Apfel	21.840089797973633	na
Küche	 Bad	7.385574817657471	na
Gurke	 Kürbis	25.534029006958008	na
Birke	 Weide	27.56820297241211	na
Loeffel	 Gabel	27.24663734436035	na
Jeans	 Hemd	22.935985565185547	na
Schaf	 Ziege	24.45646095275879	na
Karton	 Päckchen	33.43122482299805	na
Esche	 Eiche	24.80647087097168	na
Esche	 Erle	26.911476135253906	na
Daumen	 Finger	7.498871326446533	na
Wiese	 Steppe	24.392440795898438	na
Priester	 Moench	28.152616500854492	na
Löffel	 Gabel	26.00473403930664	na
Weltall	 Stern	8.208822250366211	na
Blei	 Stahl	7.416520595550537	na
Wade	 Elle	15.097381591796875	na
Orgel	 Instrument	10.612126350402832	na
Zeh	 Fuss	21.262062072753906	na
Ohr	 Organ	7.350208759307861	na
Bohrer	 Akku	5.48390531539917	na
Vene	 Ader	25.71919822692871	na
Knie	 Koerperteil	57.71126937866211	na
Nonne	 Priester	24.380531311035156	na
Kuerbis	 Zucchini	33.068443298339844	na
Schaf	 Wolf	7.917447090148926	na
Umschlag	 Block	8.288021087646484	na
Saege	 Bohrer	29.631134033203125	na
Küken	 Kaelbchen	51.88397979736328	na
Mond	 Himmelskoerper	56.241790771484375	na
Fuss	 Faust	9.938264846801758	na
Kellner	 Koch	8.810199737548828	na
Auto	 Strassenbahn	36.24230194091797	na
Adler	 Moewe	27.748764038085938	na
Geige	 Violine	31.887496948242188	na
Adler	 Spatz	22.64701271057129	na
Kellner	 Bedienung	10.542159080505371	na
Käse	 Salami	28.754854202270508	na
Zimt	 Gewürz	38.343238830566406	na
Quark	 Milch	27.35034942626953	na
Klavier	 Qürfloete	56.66537094116211	na
Guertel	 Knopf	30.951553344726562	na
Hafer	 Getreide	32.66572952270508	na
Kißen	 Bettlaken	37.699806213378906	na
Auge	 Augenbraue	28.07892417907715	na
Schädel	 Fuss	25.843994140625	na
Quark	 Pudding	32.03620910644531	na
Palast	 Kirche	10.577925682067871	na
Kirsche	 Apfel	23.07347869873047	na
Orgel	 Saxofon	21.718814849853516	na
Strasse	 Verkehrsweg	18.56524085998535	na
Spinat	 Salat	10.011649131774902	na
Dusche	 Waschbecken	46.563602447509766	na
Möhre	 Paprika	34.683189392089844	na
Schaedel	 Fuss	24.21407127380371	na
Kleid	 Krawatte	55.82662582397461	na
Schäfer	 Jäger	25.995615005493164	na
Taube	 Spatz	27.304059982299805	na
Straße	 Fußweg	16.72048568725586	na
Weide	 Eiche	22.93116569519043	na
Axt	 Saege	18.265958786010742	na
Schaedel	 Kopf	9.970870018005371	na
Saege	 Schraube	48.157527923583984	na
Pappe	 Papier	7.255227088928223	na
Vene	 Arterie	24.288618087768555	na
Tuba	 Floete	28.23111915588379	na
Neffe	 Enkel	8.94859504699707	na
Saege	 Hammer	6.3217902183532715	na
Vene	 Aorta	26.98759651184082	na
Kleid	 Blazer	34.68960952758789	na
Klinik	 Ambulanz	48.65951156616211	na
Schädel	 Fuß	4.908269882202148	na
Kaiser	 Kaiserin	21.2127742767334	na
Hemd	 Weste	21.385684967041016	na
Mango	 Maracuja	36.33207702636719	na
Tiger	 Bär	25.52425193786621	na
Schaedel	 Elle	12.049959182739258	na
Zange	 Schraubenzieher	60.58134460449219	na
Doktor	 Pfleger	24.872846603393555	na
Arzt	 Apotheker	24.558631896972656	na
Weg	 Strasse	28.94942855834961	na
Löwe	 Gazelle	29.3287410736084	na
Tiger	 Katze	5.85212516784668	na
Gold	 Metall	10.98378849029541	na
Finger	 Hand	9.309011459350586	na
Delfin	 Thunfisch	39.145729064941406	na
Traube	 Ananas	24.5557861328125	na
Wade	 Schienbein	34.32830047607422	na
Kaiser	 König	10.183452606201172	na
Kosmos	 Milchstraße	36.275177001953125	na
Kette	 Armband	23.01738739013672	na
Messer	 Besteck	27.306915283203125	na
Stift	 Radiergummi	40.77384567260742	na
Geige	 Kontrabaß	37.153446197509766	na
Schaf	 Tier	8.41408920288086	na
Meise	 Adler	26.818193435668945	na
Strasse	 Fussgaengerweg	78.0461654663086	na
Planet	 Erde	7.755284786224365	na
Klavier	 Gitarre	26.80545997619629	na
Palast	 Festung	23.740833282470703	na
Zwiebel	 Moehre	26.39921760559082	na
Moehre	 Tomate	20.361507415771484	na
Kuerbis	 Gurke	26.975603103637695	na
Traube	 Beere	21.79669761657715	na
Kirsche	 Banane	35.434635162353516	na
Schädel	 Elle	11.462934494018555	na
Tiger	 Loewe	28.193117141723633	na
Mund	 Nase	3.399160623550415	na
Zange	 Saege	19.945674896240234	na
Meise	 Elster	22.162242889404297	na
Meissel	 Schraubendreher	60.98048782348633	na
Lift	 Aufzug	22.36441993713379	na
Ohr	 Hand	10.393452644348145	na
Gürtel	 Guertelschnalle	86.66624450683594	na
Neffe	 Nichte	21.488603591918945	na
Birke	 Erle	25.04068374633789	na
Kueken	 Kälbchen	41.22805404663086	na
Kanal	 Meer	9.938587188720703	na
Arzt	 Krankenschwester	49.179237365722656	na
Kellner	 Tischler	23.982730865478516	na
Eisen	 Stahl	6.945633411407471	na
Treppe	 Fahrstuhl	42.384605407714844	na
Planet	 Universum	31.631393432617188	na
Tischler	 Fleischer	21.15985679626465	na
Möhre	 Erbse	40.41676712036133	na
Magen	 Herz	7.705554962158203	na
Kaiser	 Koenigin	35.87560272216797	na
Priester	 Mönch	33.18736267089844	na
Fuss	 Bein	6.085448265075684	na
Kosmos	 Weltall	27.27566909790039	na
Eiche	 Linde	10.82773208618164	na
Kirsche	 Zwetschge	41.21198272705078	na
Wolke	 Nebel	33.00954818725586	na
Stuhl	 Tisch	6.418396472930908	na
Pfeffer	 Salz	6.216852188110352	na
Delfin	 Wal	10.732246398925781	na
Kosmos	 All	11.719304084777832	na
Bier	 Getränk	32.756019592285156	na
Kaffee	 Getränk	38.61759948730469	na
Rücken	 Bauch	5.382827281951904	na
Mantel	 Kleid	6.89302921295166	na
Pfirsich	 Kirschen	35.297176361083984	na
Knie	 Gelenk	28.845252990722656	na
Auge	 Hand	8.001439094543457	na
Traube	 Wein	8.901983261108398	na
Treppe	 Gelaender	48.83615493774414	na
Strasse	 Buergersteig	82.00138854980469	na
Kellner	 Barkeeper	30.73781394958496	na
Leber	 Magen	9.951349258422852	na
Traube	 Frucht	22.47478485107422	na
Kleid	 Pullover	29.480039596557617	na
Kissen	 Decke	22.98172950744629	na
Arm	 Fuss	21.050960540771484	na
Schraube	 Hammer	6.513060569763184	na
Keks	 Cookie	9.04651927947998	na
Saft	 Mineralwasser	19.142166137695312	na
Kalb	 Lamm	6.892579078674316	na
Straße	 Fußgaengerweg	57.63261795043945	na
Brot	 Käse	22.851842880249023	na
Tante	 Onkel	27.72661781311035	na
Paket	 Kiste	25.80193519592285	na
Spinat	 Mangold	29.358556747436523	na
Urwald	 Wueste	31.191486358642578	na
Wolke	 Regen	8.731660842895508	na
Weide	 Fichte	27.952077865600586	na
Käse	 Milch	26.408981323242188	na
Jeans	 Stoffhose	18.53952407836914	na
Bohrer	 Säge	17.865232467651367	na
Meise	 Rotkehlchen	51.704132080078125	na
Wolke	 Himmel	9.913979530334473	na
Stadt	 Land	6.310605525970459	na
Schraube	 Nagel	21.349775314331055	na
Schrank	 Bett	7.645461082458496	na
Magen	 Auge	9.382842063903809	na
Möhre	 Karotte	31.08746337890625	na
Tuba	 Trompete	40.81509780883789	na
Käse	 Brot	10.04334545135498	na
Moench	 Nonne	24.57474136352539	na
Zwiebel	 Gurke	29.383075714111328	na
Apfel	 Kiwi	35.02167510986328	na
Aufzug	 Hebebühne	52.51799774169922	na
Maus	 Ratte	30.816360473632812	na
Weg	 Fahrt	13.624277114868164	na
Eiche	 Buche	27.289587020874023	na
Heft	 Mappe	30.549013137817383	na
Wade	 Hüfte	36.18797302246094	na
Wiese	 Alm	7.006007194519043	na
Mantel	 Mütze	26.460290908813477	na
Zwiebel	 Paprika	43.86646270751953	na
Armband	 Armbanduhr	55.184940338134766	na
Küche	 Wohnzimmer	6.857997417449951	na
Quark	 Kaese	20.94801902770996	na
Orgel	 Piano	8.053714752197266	na
Kißen	 Zudecke	34.30335235595703	na
Hahn	 Küken	23.988122940063477	na
Saft	 Bier	7.381767749786377	na
Schäfer	 Beruf	12.333386421203613	na
Kueken	 Vogel	10.258162498474121	na
Kette	 Anhänger	22.627426147460938	na
Kürbis	 Gemuese	41.43368148803711	na
Kuerbis	 Mais	13.00712776184082	na
Schrank	 Stuhl	30.965028762817383	na
Leber	 Milz	26.665103912353516	na
Doktor	 Krankenschwester	47.327674865722656	na
Orgel	 Trompete	40.829341888427734	na
Kosmos	 Komet	22.327844619750977	na
Finger	 Fuß	3.2367374897003174	na
Klinik	 Psychiatrie	28.941972732543945	na
Feile	 Saege	22.07874298095703	na
Nebel	 Sonne	7.147658824920654	na
Orgel	 Obö	22.47603988647461	na
Vene	 Muskel	7.620681285858154	na
Jacke	 Mantel	25.15756607055664	na
Hafer	 Gerste	29.37234878540039	na
Möhre	 Gurke	27.34334945678711	na
Krähe	 Vogel	9.982950210571289	na
Adler	 Taube	22.08820915222168	na
Nichte	 Verwandtschaft	43.16815185546875	na
Birke	 Tanne	26.06705093383789	na
Klavier	 Kontrabaß	41.868865966796875	na
Huhn	 Hahn	18.94573402404785	na
Treppe	 Leiter	9.968405723571777	na
Urwald	 Wüste	26.760251998901367	na
Maus	 Maulwurf	36.12580871582031	na
Kaese	 Brot	9.207164764404297	na
Lunge	 Leber	26.18700408935547	na
Donner	 Gewitter	28.73044776916504	na
Meißel	 Spachtel	36.43498229980469	na
Kaffee	 Orangensaft	49.954593658447266	na
Feile	 Säge	18.71360969543457	na
Kaiser	 Koenig	35.77440643310547	na
Mund	 Hand	8.823440551757812	na
Nichte	 Neffe	37.421600341796875	na
Felsen	 Stein	8.669617652893066	na
Tischler	 Maurer	24.900114059448242	na
Hemd	 Krawatte	37.803096771240234	na
Geige	 Klavier	22.924312591552734	na
Schaedel	 Knochen	29.766124725341797	na
Kleid	 Rock	5.17171049118042	na
Blei	 Eisen	7.241476058959961	na
Bier	 Saft	29.77081298828125	na
Heft	 Schreibwaren	20.683656692504883	na
Pappe	 Pappmaschee	47.171627044677734	na
Bohne	 Erbsen	39.96427536010742	na
Huhn	 Schwein	27.692806243896484	na
