word_one	word_two	surprisal_w_two	entropy_w_one
Hund	 Fliege	37.096229553222656	na
Baer	 Saege	29.32848358154297	na
Auge	 Kleid	7.653466701507568	na
Bein	 Katze	10.315518379211426	na
Auge	 Kommode	36.8157844543457	na
Mantel	 Schreibtisch	7.146764278411865	na
Kleid	 Kuehlschrank	39.96769332885742	na
Schornstein	 Glocke	11.212883949279785	na
Haus	 Lastwagen	13.020341873168945	na
Flugzeug	 Kopfsalat	24.910354614257812	na
Schreibtisch	 Telefon	10.504121780395508	na
Fuß	 Schornstein	12.127169609069824	na
Kühlschrank	 Hose	9.22911262512207	na
Bogen	 Biene	9.977171897888184	na
Auge	 Saege	32.18778610229492	na
Kuehlschrank	 Bogen	19.60439109802246	na
Meissel	 Hand	15.568306922912598	na
Tasse	 Käfer	14.567352294921875	na
Zange	 Sellerie	53.45185089111328	na
Kommode	 Säge	11.571659088134766	na
Meßer	 Wohnung	11.113164901733398	na
Biene	 Kommode	34.43715286254883	na
Bett	 Kleiderschrank	9.91380786895752	na
Zange	 Hund	11.609135627746582	na
Armbanduhr	 Bett	12.714614868164062	na
Schreibtisch	 Arm	14.638510704040527	na
Bett	 Hose	11.295449256896973	na
Sellerie	 Auto	10.722068786621094	na
Kommode	 Flugzeug	13.504719734191895	na
Telefon	 Tasse	7.604869365692139	na
Fahrrad	 Arm	13.659713745117188	na
Schornstein	 Kirche	12.741825103759766	na
Meissel	 Zug	11.966046333312988	na
Schraubenzieher	 Zange	31.066946029663086	na
Zug	 Bogen	12.342700004577637	na
Scheune	 Fuss	16.326902389526367	na
Karotte	 Armbanduhr	21.93933868408203	na
Schmetterling	 Bär	12.340886116027832	na
Fuss	 Zange	34.16415023803711	na
Löffel	 Glocke	13.196219444274902	na
Hose	 Hemd	11.38300895690918	na
Kühlschrank	 Schluessel	41.42502975463867	na
Tisch	 Bogen	11.839252471923828	na
Tomate	 Löffel	18.101104736328125	na
Schlueßel	 Taße	30.1181640625	na
Flugzeug	 Glocke	10.82516860961914	na
Wohnung	 Flugzeug	15.603784561157227	na
Auge	 Flugzeug	14.593830108642578	na
Tisch	 Glas	12.73497486114502	na
Schlueßel	 Kuh	15.12242317199707	na
Löffel	 Schlüßel	53.74736785888672	na
Pferd	 Baer	29.739948272705078	na
Meßer	 Auge	13.19629192352295	na
Biene	 Taße	34.244625091552734	na
Pferd	 Schlüßel	51.83133316040039	na
Bogen	 Katze	9.456686973571777	na
Tomate	 Hund	12.814085006713867	na
Hund	 Mais	11.410738945007324	na
Katze	 Glocke	12.611437797546387	na
Schlüßel	 Taße	30.848426818847656	na
Hand	 Glocke	15.121169090270996	na
Mais	 Tisch	13.221908569335938	na
Mais	 Baer	27.73099136352539	na
Telefon	 Stuhl	11.872055053710938	na
Kühlschrank	 Tomate	25.589529037475586	na
Armbanduhr	 Fuß	15.056982040405273	na
Karotte	 Rock	11.79058837890625	na
Fahrrad	 Sellerie	51.67432403564453	na
Armbanduhr	 Katze	6.000027179718018	na
Schmetterling	 Bein	12.275416374206543	na
Flasche	 Schlueßel	68.76362609863281	na
Tomate	 Lastwagen	13.047091484069824	na
Tomate	 Tuer	30.02361488342285	na
Iglu	 Armbanduhr	19.80646324157715	na
Meißel	 Hund	11.277620315551758	na
Kühlschrank	 Scheune	8.027082443237305	na
Meßer	 Schlüssel	12.285996437072754	na
Ameise	 Biene	9.688407897949219	na
Fuß	 Bein	9.353843688964844	na
Schlueßel	 Auto	11.001188278198242	na
Rock	 Pferd	12.253862380981445	na
Kühlschrank	 Schlüßel	56.433204650878906	na
Kirche	 Mais	14.538006782531738	na
Fuss	 Schlüssel	10.823554992675781	na
Auto	 Scheune	12.0503511428833	na
Saege	 Armbanduhr	19.922691345214844	na
Kopfsalat	 Zange	33.66299057006836	na
Hemd	 Wohnung	9.929863929748535	na
Fuß	 Auge	10.095657348632812	na
Kühlschrank	 Rock	10.040877342224121	na
Kommode	 Zug	11.76177978515625	na
Scheune	 Ameise	35.272308349609375	na
Flugzeug	 Fliege	32.61720275878906	na
Tasse	 Kopfsalat	24.949235916137695	na
Ameise	 Schraubenzieher	25.56511878967285	na
Ameise	 Mais	12.276996612548828	na
Flugzeug	 Tür	13.99413013458252	na
Kopfsalat	 Hose	10.407295227050781	na
Scheune	 Tasse	8.356281280517578	na
Fuß	 Pferd	12.459123611450195	na
Hemd	 Kopfsalat	21.415584564208984	na
Kleid	 Hund	10.376142501831055	na
Messer	 Bogen	12.18435287475586	na
Tür	 Bein	12.448760986328125	na
Zug	 Meissel	27.522581100463867	na
Auge	 Kaefer	42.526607513427734	na
Meißel	 Baer	30.98824119567871	na
Lastwagen	 Kommode	35.1851692199707	na
Hammer	 Ameise	36.402462005615234	na
Telefon	 Bett	14.155397415161133	na
Rock	 Schraubenzieher	26.560951232910156	na
Ameise	 Auge	9.803156852722168	na
Arm	 Kuehlschrank	35.52827453613281	na
Stuhl	 Arm	13.736559867858887	na
Armbanduhr	 Hammer	8.56421184539795	na
Zug	 Scheune	12.410432815551758	na
Meßer	 Glas	14.005594253540039	na
Löffel	 Stuhl	10.940450668334961	na
Kleiderschrank	 Fuß	15.556729316711426	na
Pferd	 Fuss	12.583484649658203	na
Schornstein	 Karotte	38.80168914794922	na
Schornstein	 Glas	11.8395357131958	na
Kuehlschrank	 Hemd	11.425349235534668	na
Kleiderschrank	 Hund	10.924764633178711	na
Loeffel	 Tuer	31.581218719482422	na
Tasse	 Schlueßel	61.95454788208008	na
Schraubenzieher	 Glas	12.112022399902344	na
Zug	 Karotte	38.34652328491211	na
Schmetterling	 Bett	16.32219886779785	na
Wohnung	 Meßer	36.62154006958008	na
Armbanduhr	 Messer	10.442468643188477	na
Zange	 Kopfsalat	22.182565689086914	na
Hammer	 Kleid	7.4233012199401855	na
Glas	 Scheune	12.107828140258789	na
Schluessel	 Tasse	7.5696892738342285	na
Tomate	 Stuhl	11.717024803161621	na
Auto	 Kirche	12.295552253723145	na
Scheune	 Tisch	11.002870559692383	na
Schlüßel	 Kaefer	44.37432861328125	na
Bett	 Sellerie	52.751434326171875	na
Stuhl	 Saege	28.081239700317383	na
Fuss	 Pferd	11.954019546508789	na
Biene	 Mantel	12.781554222106934	na
Käfer	 Flasche	12.995269775390625	na
Lastwagen	 Hand	19.102628707885742	na
Bett	 Telefon	12.101232528686523	na
Kühlschrank	 Flugzeug	10.098810195922852	na
Flasche	 Biene	12.435358047485352	na
Schluessel	 Biene	10.598679542541504	na
Mantel	 Stuhl	11.361398696899414	na
Rock	 Sellerie	53.26581573486328	na
Kuehlschrank	 Fuß	14.078628540039062	na
Mantel	 Zange	33.693477630615234	na
Löffel	 Meßer	35.713260650634766	na
Glas	 Fuß	11.939058303833008	na
Lastwagen	 Käfer	12.07336139678955	na
Meißel	 Zange	31.259597778320312	na
Haus	 Schlüssel	13.468740463256836	na
Käfer	 Scheune	13.889421463012695	na
Lastwagen	 Fuss	15.795042037963867	na
Meßer	 Hammer	12.481112480163574	na
Glocke	 Tuer	32.8587646484375	na
Fuss	 Schornstein	11.332218170166016	na
Auge	 Tuer	31.445608139038086	na
Scheune	 Lastwagen	16.486534118652344	na
Fuss	 Biene	9.203217506408691	na
Kuehlschrank	 Zange	33.81941223144531	na
Rock	 Schornstein	11.731743812561035	na
Hemd	 Mais	11.544309616088867	na
Taße	 Kuh	13.848623275756836	na
Auge	 Zange	33.043697357177734	na
Säge	 Schlueßel	64.3763427734375	na
Hose	 Karotte	39.50979995727539	na
Messer	 Taße	30.372671127319336	na
Säge	 Rock	11.81920051574707	na
Kirche	 Schlüssel	14.138371467590332	na
Säge	 Glocke	13.299126625061035	na
Bogen	 Schornstein	11.287158966064453	na
Messer	 Schlüßel	51.974151611328125	na
Biene	 Bär	13.42455768585205	na
Rock	 Tuer	29.875041961669922	na
Armbanduhr	 Kleid	6.799903869628906	na
Meissel	 Iglu	31.826154708862305	na
Kleid	 Glas	10.354178428649902	na
Sellerie	 Bogen	14.332118034362793	na
Kirche	 Tomate	26.871288299560547	na
Schmetterling	 Pferd	11.62989330291748	na
Kopfsalat	 Säge	12.733579635620117	na
Kleiderschrank	 Auge	10.252314567565918	na
Meissel	 Kopfsalat	22.21091651916504	na
Hose	 Fahrrad	8.559517860412598	na
Schluessel	 Kleiderschrank	9.801526069641113	na
Meißel	 Stuhl	11.084589958190918	na
Flasche	 Fliege	36.990299224853516	na
Glas	 Ameise	38.741756439208984	na
Kuh	 Schlüssel	11.487998962402344	na
Zange	 Taße	31.190919876098633	na
Ameise	 Hemd	15.36371898651123	na
Säge	 Schluessel	40.848541259765625	na
Kopfsalat	 Hemd	9.905872344970703	na
Kirche	 Glocke	10.43213939666748	na
Sellerie	 Hund	12.568144798278809	na
Pferd	 Hand	15.848740577697754	na
Kuehlschrank	 Kirche	11.963652610778809	na
Baer	 Kuehlschrank	37.76332473754883	na
Telefon	 Schlüßel	52.719512939453125	na
Fahrrad	 Hammer	12.808509826660156	na
Schornstein	 Messer	12.792923927307129	na
Hammer	 Käfer	6.997727870941162	na
Tisch	 Sellerie	53.5278434753418	na
Auto	 Flasche	13.035889625549316	na
Saege	 Bein	10.257506370544434	na
Löffel	 Bein	12.782048225402832	na
Kuehlschrank	 Bär	13.217838287353516	na
Kuh	 Wohnung	11.180155754089355	na
Mantel	 Löffel	10.430562019348145	na
Schraubenzieher	 Katze	8.04746150970459	na
Kopfsalat	 Loeffel	51.938602447509766	na
Schornstein	 Flasche	12.24724292755127	na
Karotte	 Zange	32.9185791015625	na
Kleid	 Fuß	10.847906112670898	na
Hose	 Sellerie	56.25920486450195	na
Schraubenzieher	 Fuss	15.46017837524414	na
Meßer	 Ameise	39.9507942199707	na
Auto	 Saege	30.245084762573242	na
Zange	 Messer	11.819615364074707	na
Pferd	 Kopfsalat	20.624298095703125	na
Glocke	 Schlüssel	10.881755828857422	na
Glocke	 Messer	12.005376815795898	na
Mantel	 Kirche	12.528346061706543	na
Glocke	 Schmetterling	10.073577880859375	na
Hund	 Kopfsalat	20.182191848754883	na
Pferd	 Saege	31.789745330810547	na
Hund	 Kirche	12.760601043701172	na
Bein	 Baer	23.301448822021484	na
Taße	 Saege	28.2002010345459	na
Schlüßel	 Meißel	50.91357421875	na
Saege	 Schlueßel	61.329647064208984	na
Mais	 Taße	30.25152587890625	na
Fuß	 Schlueßel	65.43537139892578	na
Tür	 Fuss	14.737510681152344	na
Bogen	 Kirche	13.002029418945312	na
Telefon	 Wohnung	11.883938789367676	na
Schlueßel	 Mais	12.300758361816406	na
Pferd	 Fliege	36.23551559448242	na
Ameise	 Hand	15.275296211242676	na
Stuhl	 Kirche	12.28657054901123	na
Kirche	 Säge	12.313122749328613	na
Tomate	 Saege	35.08824157714844	na
Flugzeug	 Schraubenzieher	25.848955154418945	na
Iglu	 Auge	10.161088943481445	na
Zange	 Schornstein	10.122011184692383	na
Schreibtisch	 Kopfsalat	22.99441146850586	na
Tisch	 Iglu	32.80411148071289	na
Iglu	 Meßer	34.4130744934082	na
Käfer	 Kirche	13.318655967712402	na
Stuhl	 Schlüßel	55.079193115234375	na
Hund	 Wohnung	12.829922676086426	na
Hammer	 Schornstein	11.162473678588867	na
Bett	 Tisch	11.758546829223633	na
Arm	 Loeffel	45.894325256347656	na
Flugzeug	 Biene	10.468610763549805	na
Kaefer	 Flugzeug	13.62397575378418	na
Fuss	 Fahrrad	9.392860412597656	na
Schreibtisch	 Rock	11.727865219116211	na
Arm	 Flugzeug	14.610953330993652	na
Säge	 Hose	10.16204833984375	na
Meißel	 Wohnung	11.389422416687012	na
Kuh	 Kuehlschrank	30.754323959350586	na
Katze	 Kleiderschrank	9.860553741455078	na
Meißel	 Mais	12.399816513061523	na
Wohnung	 Fliege	36.57341003417969	na
Kleiderschrank	 Schlüssel	9.848745346069336	na
Kleiderschrank	 Taße	29.07357406616211	na
Käfer	 Glas	12.048383712768555	na
Meßer	 Saege	29.484115600585938	na
Arm	 Messer	14.297484397888184	na
Hammer	 Schlüßel	50.29222869873047	na
Mantel	 Schraubenzieher	24.66948890686035	na
Kühlschrank	 Käfer	11.691916465759277	na
Bogen	 Schmetterling	10.484978675842285	na
Karotte	 Säge	13.423995018005371	na
Tür	 Glocke	14.318037986755371	na
Ameise	 Schlüssel	12.697866439819336	na
Kirche	 Zange	32.67251205444336	na
Karotte	 Glas	14.116881370544434	na
Zange	 Schluessel	39.47418212890625	na
Biene	 Rock	11.767849922180176	na
Schornstein	 Kaefer	49.49849319458008	na
Glas	 Schluessel	37.64865493774414	na
Fuß	 Kuehlschrank	39.840476989746094	na
Kleiderschrank	 Kuh	13.237241744995117	na
Meissel	 Tür	13.98441219329834	na
Schraubenzieher	 Karotte	42.89970016479492	na
Kühlschrank	 Iglu	37.614620208740234	na
Hand	 Schmetterling	11.828081130981445	na
Kaefer	 Hammer	11.806093215942383	na
Schluessel	 Tür	13.672670364379883	na
Bett	 Löffel	14.980294227600098	na
Säge	 Ameise	36.32530212402344	na
Lastwagen	 Bär	16.274869918823242	na
Tür	 Kirche	12.45569896697998	na
Hose	 Kommode	37.62542724609375	na
Rock	 Ameise	37.59394073486328	na
Fahrrad	 Schluessel	39.04298400878906	na
Loeffel	 Säge	12.025016784667969	na
Tomate	 Zange	33.58613586425781	na
Messer	 Kommode	35.16260528564453	na
Zug	 Kirche	12.49380111694336	na
Wohnung	 Glas	13.228747367858887	na
Meissel	 Kommode	35.033966064453125	na
Mais	 Schluessel	37.146209716796875	na
Stuhl	 Lastwagen	12.44705867767334	na
Hund	 Meissel	28.777917861938477	na
Mantel	 Schluessel	38.285430908203125	na
Fahrrad	 Iglu	33.02116775512695	na
Bein	 Fuss	12.720391273498535	na
Mais	 Glocke	12.31672191619873	na
Schreibtisch	 Messer	11.031098365783691	na
Fliege	 Schornstein	13.74093246459961	na
Fuß	 Armbanduhr	20.165523529052734	na
Rock	 Schlüssel	12.149839401245117	na
Tür	 Pferd	12.641895294189453	na
Kuehlschrank	 Kaefer	48.02751541137695	na
Schlüssel	 Karotte	38.863258361816406	na
Kleiderschrank	 Schraubenzieher	24.492963790893555	na
Armbanduhr	 Iglu	34.77525329589844	na
Haus	 Kuh	16.6042423248291	na
Zange	 Auge	8.391249656677246	na
Schraubenzieher	 Hund	10.209268569946289	na
Flasche	 Kirche	13.830730438232422	na
Flasche	 Armbanduhr	19.11064910888672	na
Schreibtisch	 Karotte	40.152278900146484	na
Armbanduhr	 Mais	18.617876052856445	na
Schluessel	 Haus	13.151427268981934	na
Hammer	 Schlueßel	62.856361389160156	na
Fahrrad	 Schlueßel	64.7573013305664	na
Haus	 Biene	9.38758373260498	na
Kommode	 Tisch	11.634827613830566	na
Bogen	 Hammer	12.428894996643066	na
Sellerie	 Kaefer	45.218055725097656	na
Taße	 Zange	36.11366271972656	na
Baer	 Hand	14.772382736206055	na
Wohnung	 Scheune	9.095947265625	na
Tisch	 Bein	11.33444595336914	na
Tasse	 Tür	13.87182331085205	na
Arm	 Kleiderschrank	11.622793197631836	na
Tür	 Hemd	13.084295272827148	na
Stuhl	 Meissel	29.66891860961914	na
Kleid	 Tisch	10.85351276397705	na
Kirche	 Katze	9.133042335510254	na
Meissel	 Kühlschrank	8.278417587280273	na
Armbanduhr	 Glocke	10.195192337036133	na
Meßer	 Tür	13.030903816223145	na
Hemd	 Kirche	11.44837760925293	na
Hund	 Fuss	13.98198127746582	na
Glas	 Schraubenzieher	26.627809524536133	na
Hemd	 Hammer	8.869636535644531	na
Tasse	 Saege	28.267091751098633	na
Biene	 Hose	11.132396697998047	na
Telefon	 Kuehlschrank	38.4942741394043	na
Meßer	 Hand	16.266321182250977	na
Schmetterling	 Mais	12.362882614135742	na
Kommode	 Kleiderschrank	9.05918025970459	na
Stuhl	 Säge	11.520218849182129	na
Stuhl	 Auto	11.947264671325684	na
Iglu	 Säge	10.001006126403809	na
Kaefer	 Hemd	13.068577766418457	na
Zug	 Loeffel	48.765098571777344	na
Hammer	 Tuer	31.360658645629883	na
Lastwagen	 Auto	12.286361694335938	na
Kleid	 Kopfsalat	20.557842254638672	na
Messer	 Schreibtisch	7.691603660583496	na
Fahrrad	 Kirche	12.473145484924316	na
Hose	 Bein	9.67192268371582	na
Arm	 Haus	14.436686515808105	na
Haus	 Hund	9.001273155212402	na
Katze	 Fuß	12.221085548400879	na
Kleid	 Flasche	8.77480697631836	na
Auto	 Meßer	34.045780181884766	na
Schlueßel	 Ameise	35.139102935791016	na
Haus	 Bogen	14.468356132507324	na
Kaefer	 Flasche	12.405509948730469	na
Sellerie	 Schornstein	11.463838577270508	na
Loeffel	 Hand	15.204258918762207	na
Hose	 Kuh	13.578433990478516	na
Schraubenzieher	 Flugzeug	11.57800579071045	na
Kommode	 Ameise	35.84975814819336	na
Hammer	 Schmetterling	11.169379234313965	na
Auge	 Hund	11.99349594116211	na
Tür	 Tomate	27.16827964782715	na
Auge	 Bein	12.428765296936035	na
Bett	 Bogen	13.091730117797852	na
Hose	 Bogen	11.940661430358887	na
Fuss	 Iglu	33.99113082885742	na
Iglu	 Fuss	14.035880088806152	na
Fuß	 Wohnung	11.602685928344727	na
Iglu	 Schluessel	34.653282165527344	na
Kleiderschrank	 Schlueßel	65.72111511230469	na
Fahrrad	 Bogen	11.759666442871094	na
Hose	 Kirche	13.132343292236328	na
Zange	 Rock	10.772393226623535	na
Flasche	 Kaefer	44.31674575805664	na
Kommode	 Bein	12.625336647033691	na
Scheune	 Kleiderschrank	8.95641040802002	na
Kleiderschrank	 Ameise	40.04148483276367	na
Fuss	 Ameise	38.598976135253906	na
Rock	 Armbanduhr	20.957651138305664	na
Glas	 Fuss	13.771676063537598	na
Saege	 Auge	10.461532592773438	na
Bär	 Tuer	32.244834899902344	na
Lastwagen	 Mais	12.249286651611328	na
Glocke	 Taße	31.26986312866211	na
Hund	 Saege	32.84100341796875	na
Haus	 Schlüßel	55.17995071411133	na
Saege	 Meißel	52.64445114135742	na
Fahrrad	 Meßer	33.0408935546875	na
Armbanduhr	 Kaefer	50.870277404785156	na
Fuß	 Tisch	10.20796012878418	na
Tuer	 Schluessel	34.8572998046875	na
Pferd	 Schreibtisch	7.7586188316345215	na
Käfer	 Haus	14.279510498046875	na
Fuss	 Käfer	8.645867347717285	na
Schraubenzieher	 Haus	13.170188903808594	na
Zug	 Katze	9.257497787475586	na
Schlüssel	 Zange	33.22322082519531	na
Tasse	 Lastwagen	14.879157066345215	na
Hose	 Zug	13.085430145263672	na
Tuer	 Tomate	25.807180404663086	na
Bein	 Meißel	53.54905319213867	na
Sellerie	 Kleiderschrank	9.896644592285156	na
Kopfsalat	 Schmetterling	8.654759407043457	na
Schluessel	 Ameise	37.56296157836914	na
Fliege	 Kleiderschrank	8.954606056213379	na
Bogen	 Tomate	27.846235275268555	na
Mantel	 Sellerie	51.324562072753906	na
Kopfsalat	 Mais	10.873015403747559	na
Arm	 Hand	14.723207473754883	na
Glas	 Kuehlschrank	38.48275375366211	na
Auge	 Kopfsalat	21.65401840209961	na
Schmetterling	 Loeffel	46.17810821533203	na
Wohnung	 Kirche	11.547887802124023	na
Hammer	 Messer	11.467045783996582	na
Ameise	 Fahrrad	10.684012413024902	na
Hose	 Glocke	12.860770225524902	na
Schlüssel	 Bogen	11.855369567871094	na
Fahrrad	 Käfer	10.42597770690918	na
Kühlschrank	 Mantel	11.201959609985352	na
Scheune	 Säge	12.449227333068848	na
Schlüssel	 Rock	11.440653800964355	na
Fuss	 Schluessel	37.78199005126953	na
Fuß	 Telefon	13.002847671508789	na
Kleiderschrank	 Säge	12.078824996948242	na
Bett	 Taße	31.262861251831055	na
Kopfsalat	 Glocke	12.91910457611084	na
Auto	 Schlüssel	11.679143905639648	na
Arm	 Flasche	11.709360122680664	na
Kuh	 Flugzeug	12.618989944458008	na
Meßer	 Hose	12.566893577575684	na
Hemd	 Iglu	30.2529296875	na
Lastwagen	 Tür	14.250082969665527	na
Kleiderschrank	 Tasse	6.995088577270508	na
Käfer	 Fuß	13.123849868774414	na
Hund	 Kleid	9.067612648010254	na
Armbanduhr	 Baer	28.36817741394043	na
Glas	 Sellerie	54.59552764892578	na
Taße	 Messer	13.027776718139648	na
Löffel	 Schlueßel	70.30180358886719	na
Hand	 Pferd	12.80198860168457	na
Kuh	 Bär	10.291961669921875	na
Tuer	 Zug	13.044929504394531	na
Bogen	 Kuehlschrank	39.183345794677734	na
Mais	 Tür	15.194742202758789	na
Fahrrad	 Pferd	10.868634223937988	na
Kleid	 Schlueßel	63.3729362487793	na
Karotte	 Telefon	12.789722442626953	na
Auge	 Pferd	13.686483383178711	na
Meissel	 Tasse	7.807780742645264	na
Armbanduhr	 Fahrrad	8.879436492919922	na
Tür	 Saege	29.75626564025879	na
Telefon	 Zug	12.850606918334961	na
Tomate	 Kommode	38.264713287353516	na
